"tmrca","model","id"
89,"simulation",13
74,"simulation",13
101,"simulation",13
80,"simulation",13
83,"simulation",13
90,"simulation",13
72,"simulation",13
137,"simulation",13
67,"simulation",13
63,"simulation",13
78,"simulation",13
75,"simulation",13
83,"simulation",13
101,"simulation",13
92,"simulation",13
71,"simulation",13
86,"simulation",13
74,"simulation",13
56,"simulation",13
185,"simulation",13
88,"simulation",13
66,"simulation",13
82,"simulation",13
91,"simulation",13
77,"simulation",13
130,"simulation",13
85,"simulation",13
62,"simulation",13
88,"simulation",13
80,"simulation",13
107,"simulation",13
72,"simulation",13
88,"simulation",13
79,"simulation",13
77,"simulation",13
143,"simulation",13
63,"simulation",13
82,"simulation",13
77,"simulation",13
92,"simulation",13
94,"simulation",13
87,"simulation",13
91,"simulation",13
70,"simulation",13
85,"simulation",13
89,"simulation",13
83,"simulation",13
75,"simulation",13
69,"simulation",13
70,"simulation",13
70,"simulation",13
83,"simulation",13
82,"simulation",13
90,"simulation",13
82,"simulation",13
68,"simulation",13
74,"simulation",13
90,"simulation",13
59,"simulation",13
142,"simulation",13
71,"simulation",13
67,"simulation",13
59,"simulation",13
97,"simulation",13
67,"simulation",13
76,"simulation",13
75,"simulation",13
77,"simulation",13
104,"simulation",13
72,"simulation",13
89,"simulation",13
69,"simulation",13
78,"simulation",13
86,"simulation",13
128,"simulation",13
81,"simulation",13
68,"simulation",13
78,"simulation",13
80,"simulation",13
91,"simulation",13
94,"simulation",13
63,"simulation",13
91,"simulation",13
80,"simulation",13
67,"simulation",13
83,"simulation",13
84,"simulation",13
86,"simulation",13
80,"simulation",13
99,"simulation",13
100,"simulation",13
49,"simulation",13
77,"simulation",13
78,"simulation",13
118,"simulation",13
84,"simulation",13
75,"simulation",13
74,"simulation",13
143,"simulation",13
82,"simulation",13
75,"simulation",13
73,"simulation",13
82,"simulation",13
116,"simulation",13
110,"simulation",13
108,"simulation",13
83,"simulation",13
75,"simulation",13
81,"simulation",13
99,"simulation",13
54,"simulation",13
60,"simulation",13
55,"simulation",13
78,"simulation",13
79,"simulation",13
124,"simulation",13
67,"simulation",13
64,"simulation",13
121,"simulation",13
77,"simulation",13
84,"simulation",13
75,"simulation",13
51,"simulation",13
92,"simulation",13
80,"simulation",13
67,"simulation",13
82,"simulation",13
71,"simulation",13
74,"simulation",13
122,"simulation",13
69,"simulation",13
92,"simulation",13
97,"simulation",13
88,"simulation",13
65,"simulation",13
78,"simulation",13
90,"simulation",13
83,"simulation",13
77,"simulation",13
97,"simulation",13
83,"simulation",13
86,"simulation",13
80,"simulation",13
102,"simulation",13
78,"simulation",13
90,"simulation",13
75,"simulation",13
87,"simulation",13
88,"simulation",13
69,"simulation",13
79,"simulation",13
97,"simulation",13
72,"simulation",13
84,"simulation",13
91,"simulation",13
81,"simulation",13
95,"simulation",13
80,"simulation",13
83,"simulation",13
84,"simulation",13
79,"simulation",13
88,"simulation",13
63,"simulation",13
83,"simulation",13
77,"simulation",13
89,"simulation",13
76,"simulation",13
73,"simulation",13
70,"simulation",13
81,"simulation",13
84,"simulation",13
78,"simulation",13
76,"simulation",13
83,"simulation",13
73,"simulation",13
72,"simulation",13
89,"simulation",13
89,"simulation",13
92,"simulation",13
84,"simulation",13
82,"simulation",13
80,"simulation",13
73,"simulation",13
72,"simulation",13
80,"simulation",13
69,"simulation",13
82,"simulation",13
75,"simulation",13
69,"simulation",13
69,"simulation",13
100,"simulation",13
67,"simulation",13
88,"simulation",13
82,"simulation",13
106,"simulation",13
89,"simulation",13
81,"simulation",13
91,"simulation",13
89,"simulation",13
82,"simulation",13
79,"simulation",13
61,"simulation",13
55,"simulation",13
103,"simulation",13
89,"simulation",13
71,"simulation",13
93,"simulation",13
81,"simulation",13
102,"simulation",13
90,"simulation",13
70,"simulation",13
92,"simulation",13
73,"simulation",13
92,"simulation",13
73,"simulation",13
86,"simulation",13
82,"simulation",13
94,"simulation",13
82,"simulation",13
68,"simulation",13
89,"simulation",13
77,"simulation",13
91,"simulation",13
86,"simulation",13
69,"simulation",13
90,"simulation",13
77,"simulation",13
75,"simulation",13
95,"simulation",13
86,"simulation",13
94,"simulation",13
95,"simulation",13
140,"simulation",13
91,"simulation",13
72,"simulation",13
64,"simulation",13
87,"simulation",13
73,"simulation",13
104,"simulation",13
79,"simulation",13
73,"simulation",13
86,"simulation",13
93,"simulation",13
76,"simulation",13
61,"simulation",13
78,"simulation",13
83,"simulation",13
98,"simulation",13
78,"simulation",13
54,"simulation",13
80,"simulation",13
83,"simulation",13
77,"simulation",13
73,"simulation",13
67,"simulation",13
73,"simulation",13
114,"simulation",13
81,"simulation",13
82,"simulation",13
99,"simulation",13
67,"simulation",13
76,"simulation",13
71,"simulation",13
73,"simulation",13
64,"simulation",13
81,"simulation",13
65,"simulation",13
67,"simulation",13
79,"simulation",13
93,"simulation",13
113,"simulation",13
75,"simulation",13
86,"simulation",13
126,"simulation",13
81,"simulation",13
79,"simulation",13
67,"simulation",13
67,"simulation",13
67,"simulation",13
92,"simulation",13
80,"simulation",13
76,"simulation",13
84,"simulation",13
84,"simulation",13
83,"simulation",13
63,"simulation",13
77,"simulation",13
69,"simulation",13
89,"simulation",13
85,"simulation",13
106,"simulation",13
73,"simulation",13
74,"simulation",13
67,"simulation",13
63,"simulation",13
69,"simulation",13
75,"simulation",13
120,"simulation",13
77,"simulation",13
95,"simulation",13
114,"simulation",13
58,"simulation",13
58,"simulation",13
115,"simulation",13
96,"simulation",13
67,"simulation",13
106,"simulation",13
74,"simulation",13
53,"simulation",13
94,"simulation",13
76,"simulation",13
90,"simulation",13
91,"simulation",13
71,"simulation",13
90,"simulation",13
83,"simulation",13
69,"simulation",13
72,"simulation",13
69,"simulation",13
47,"simulation",13
69,"simulation",13
63,"simulation",13
75,"simulation",13
106,"simulation",13
92,"simulation",13
80,"simulation",13
81,"simulation",13
94,"simulation",13
83,"simulation",13
60,"simulation",13
117,"simulation",13
111,"simulation",13
98,"simulation",13
88,"simulation",13
61,"simulation",13
68,"simulation",13
76,"simulation",13
118,"simulation",13
94,"simulation",13
91,"simulation",13
96,"simulation",13
89,"simulation",13
100,"simulation",13
86,"simulation",13
63,"simulation",13
87,"simulation",13
74,"simulation",13
73,"simulation",13
96,"simulation",13
106,"simulation",13
81,"simulation",13
74,"simulation",13
81,"simulation",13
74,"simulation",13
70,"simulation",13
67,"simulation",13
68,"simulation",13
53,"simulation",13
60,"simulation",13
74,"simulation",13
78,"simulation",13
82,"simulation",13
96,"simulation",13
58,"simulation",13
65,"simulation",13
103,"simulation",13
64,"simulation",13
91,"simulation",13
65,"simulation",13
73,"simulation",13
79,"simulation",13
67,"simulation",13
74,"simulation",13
81,"simulation",13
77,"simulation",13
115,"simulation",13
71,"simulation",13
73,"simulation",13
102,"simulation",13
102,"simulation",13
61,"simulation",13
81,"simulation",13
84,"simulation",13
109,"simulation",13
88,"simulation",13
72,"simulation",13
83,"simulation",13
71,"simulation",13
78,"simulation",13
66,"simulation",13
81,"simulation",13
81,"simulation",13
107,"simulation",13
91,"simulation",13
96,"simulation",13
58,"simulation",13
79,"simulation",13
71,"simulation",13
74,"simulation",13
104,"simulation",13
89,"simulation",13
72,"simulation",13
89,"simulation",13
89,"simulation",13
82,"simulation",13
114,"simulation",13
66,"simulation",13
86,"simulation",13
69,"simulation",13
71,"simulation",13
88,"simulation",13
94,"simulation",13
78,"simulation",13
80,"simulation",13
69,"simulation",13
73,"simulation",13
76,"simulation",13
73,"simulation",13
82,"simulation",13
57,"simulation",13
68,"simulation",13
64,"simulation",13
83,"simulation",13
92,"simulation",13
140,"simulation",13
65,"simulation",13
72,"simulation",13
87,"simulation",13
66,"simulation",13
105,"simulation",13
93,"simulation",13
77,"simulation",13
74,"simulation",13
76,"simulation",13
80,"simulation",13
75,"simulation",13
72,"simulation",13
105,"simulation",13
100,"simulation",13
113,"simulation",13
79,"simulation",13
57,"simulation",13
63,"simulation",13
60,"simulation",13
65,"simulation",13
84,"simulation",13
86,"simulation",13
84,"simulation",13
73,"simulation",13
96,"simulation",13
70,"simulation",13
84,"simulation",13
73,"simulation",13
89,"simulation",13
73,"simulation",13
61,"simulation",13
72,"simulation",13
76,"simulation",13
81,"simulation",13
60,"simulation",13
87,"simulation",13
74,"simulation",13
81,"simulation",13
92,"simulation",13
84,"simulation",13
72,"simulation",13
80,"simulation",13
104,"simulation",13
60,"simulation",13
79,"simulation",13
72,"simulation",13
71,"simulation",13
85,"simulation",13
79,"simulation",13
67,"simulation",13
79,"simulation",13
56,"simulation",13
80,"simulation",13
118,"simulation",13
78,"simulation",13
76,"simulation",13
87,"simulation",13
77,"simulation",13
80,"simulation",13
94,"simulation",13
91,"simulation",13
94,"simulation",13
126,"simulation",13
77,"simulation",13
70,"simulation",13
77,"simulation",13
66,"simulation",13
69,"simulation",13
80,"simulation",13
72,"simulation",13
83,"simulation",13
59,"simulation",13
74,"simulation",13
66,"simulation",13
160,"simulation",13
95,"simulation",13
59,"simulation",13
72,"simulation",13
74,"simulation",13
86,"simulation",13
77,"simulation",13
74,"simulation",13
73,"simulation",13
94,"simulation",13
90,"simulation",13
94,"simulation",13
97,"simulation",13
71,"simulation",13
105,"simulation",13
90,"simulation",13
76,"simulation",13
79,"simulation",13
81,"simulation",13
66,"simulation",13
117,"simulation",13
94,"simulation",13
76,"simulation",13
82,"simulation",13
122,"simulation",13
58,"simulation",13
73,"simulation",13
110,"simulation",13
67,"simulation",13
132,"simulation",13
83,"simulation",13
77,"simulation",13
113,"simulation",13
77,"simulation",13
69,"simulation",13
68,"simulation",13
74,"simulation",13
65,"simulation",13
75,"simulation",13
65,"simulation",13
102,"simulation",13
76,"simulation",13
81,"simulation",13
94,"simulation",13
91,"simulation",13
86,"simulation",13
77,"simulation",13
77,"simulation",13
104,"simulation",13
90,"simulation",13
62,"simulation",13
75,"simulation",13
79,"simulation",13
79,"simulation",13
75,"simulation",13
92,"simulation",13
74,"simulation",13
80,"simulation",13
83,"simulation",13
74,"simulation",13
83,"simulation",13
92,"simulation",13
70,"simulation",13
113,"simulation",13
68,"simulation",13
82,"simulation",13
74,"simulation",13
93,"simulation",13
63,"simulation",13
82,"simulation",13
71,"simulation",13
66,"simulation",13
87,"simulation",13
67,"simulation",13
75,"simulation",13
85,"simulation",13
101,"simulation",13
73,"simulation",13
56,"simulation",13
87,"simulation",13
91,"simulation",13
73,"simulation",13
66,"simulation",13
89,"simulation",13
87,"simulation",13
101,"simulation",13
93,"simulation",13
61,"simulation",13
142,"simulation",13
64,"simulation",13
80,"simulation",13
79,"simulation",13
86,"simulation",13
94,"simulation",13
94,"simulation",13
87,"simulation",13
83,"simulation",13
73,"simulation",13
79,"simulation",13
80,"simulation",13
77,"simulation",13
89,"simulation",13
76,"simulation",13
74,"simulation",13
100,"simulation",13
114,"simulation",13
70,"simulation",13
72,"simulation",13
101,"simulation",13
77,"simulation",13
64,"simulation",13
60,"simulation",13
99,"simulation",13
81,"simulation",13
105,"simulation",13
108,"simulation",13
86,"simulation",13
93,"simulation",13
59,"simulation",13
67,"simulation",13
77,"simulation",13
113,"simulation",13
93,"simulation",13
65,"simulation",13
79,"simulation",13
75,"simulation",13
70,"simulation",13
82,"simulation",13
82,"simulation",13
69,"simulation",13
73,"simulation",13
80,"simulation",13
77,"simulation",13
64,"simulation",13
74,"simulation",13
79,"simulation",13
90,"simulation",13
104,"simulation",13
100,"simulation",13
77,"simulation",13
62,"simulation",13
95,"simulation",13
90,"simulation",13
92,"simulation",13
64,"simulation",13
102,"simulation",13
90,"simulation",13
70,"simulation",13
89,"simulation",13
82,"simulation",13
81,"simulation",13
142,"simulation",13
74,"simulation",13
72,"simulation",13
83,"simulation",13
69,"simulation",13
72,"simulation",13
133,"simulation",13
62,"simulation",13
70,"simulation",13
72,"simulation",13
92,"simulation",13
70,"simulation",13
85,"simulation",13
74,"simulation",13
91,"simulation",13
88,"simulation",13
67,"simulation",13
80,"simulation",13
73,"simulation",13
100,"simulation",13
99,"simulation",13
109,"simulation",13
63,"simulation",13
159,"simulation",13
84,"simulation",13
104,"simulation",13
85,"simulation",13
76,"simulation",13
78,"simulation",13
97,"simulation",13
90,"simulation",13
99,"simulation",13
70,"simulation",13
79,"simulation",13
80,"simulation",13
93,"simulation",13
84,"simulation",13
89,"simulation",13
73,"simulation",13
80,"simulation",13
82,"simulation",13
90,"simulation",13
79,"simulation",13
65,"simulation",13
82,"simulation",13
66,"simulation",13
54,"simulation",13
69,"simulation",13
100,"simulation",13
72,"simulation",13
63,"simulation",13
66,"simulation",13
74,"simulation",13
84,"simulation",13
81,"simulation",13
99,"simulation",13
74,"simulation",13
79,"simulation",13
102,"simulation",13
110,"simulation",13
98,"simulation",13
116,"simulation",13
65,"simulation",13
71,"simulation",13
78,"simulation",13
103,"simulation",13
95,"simulation",13
79,"simulation",13
76,"simulation",13
75,"simulation",13
91,"simulation",13
74,"simulation",13
60,"simulation",13
84,"simulation",13
76,"simulation",13
100,"simulation",13
69,"simulation",13
73,"simulation",13
73,"simulation",13
73,"simulation",13
107,"simulation",13
124,"simulation",13
61,"simulation",13
77,"simulation",13
73,"simulation",13
117,"simulation",13
70,"simulation",13
104,"simulation",13
76,"simulation",13
67,"simulation",13
65,"simulation",13
93,"simulation",13
106,"simulation",13
81,"simulation",13
93,"simulation",13
87,"simulation",13
68,"simulation",13
75,"simulation",13
74,"simulation",13
79,"simulation",13
67,"simulation",13
59,"simulation",13
110,"simulation",13
76,"simulation",13
70,"simulation",13
83,"simulation",13
101,"simulation",13
90,"simulation",13
72,"simulation",13
60,"simulation",13
79,"simulation",13
76,"simulation",13
80,"simulation",13
67,"simulation",13
56,"simulation",13
72,"simulation",13
75,"simulation",13
85,"simulation",13
69,"simulation",13
73,"simulation",13
86,"simulation",13
78,"simulation",13
62,"simulation",13
82,"simulation",13
87,"simulation",13
87,"simulation",13
76,"simulation",13
88,"simulation",13
75,"simulation",13
68,"simulation",13
87,"simulation",13
79,"simulation",13
81,"simulation",13
61,"simulation",13
82,"simulation",13
78,"simulation",13
94,"simulation",13
81,"simulation",13
94,"simulation",13
86,"simulation",13
94,"simulation",13
67,"simulation",13
120,"simulation",13
82,"simulation",13
83,"simulation",13
66,"simulation",13
76,"simulation",13
107,"simulation",13
71,"simulation",13
75,"simulation",13
72,"simulation",13
93,"simulation",13
100,"simulation",13
102,"simulation",13
72,"simulation",13
86,"simulation",13
84,"simulation",13
75,"simulation",13
78,"simulation",13
95,"simulation",13
78,"simulation",13
80,"simulation",13
74,"simulation",13
79,"simulation",13
103,"simulation",13
66,"simulation",13
56,"simulation",13
53,"simulation",13
81,"simulation",13
73,"simulation",13
78,"simulation",13
79,"simulation",13
62,"simulation",13
79,"simulation",13
70,"simulation",13
79,"simulation",13
72,"simulation",13
85,"simulation",13
63,"simulation",13
111,"simulation",13
104,"simulation",13
67,"simulation",13
62,"simulation",13
93,"simulation",13
83,"simulation",13
71,"simulation",13
95,"simulation",13
93,"simulation",13
73,"simulation",13
71,"simulation",13
114,"simulation",13
71,"simulation",13
86,"simulation",13
75,"simulation",13
75,"simulation",13
73,"simulation",13
88,"simulation",13
80,"simulation",13
59,"simulation",13
94,"simulation",13
55,"simulation",13
119,"simulation",13
78,"simulation",13
90,"simulation",13
81,"simulation",13
121,"simulation",13
78,"simulation",13
89,"simulation",13
65,"simulation",13
79,"simulation",13
80,"simulation",13
83,"simulation",13
72,"simulation",13
109,"simulation",13
81,"simulation",13
70,"simulation",13
58,"simulation",13
70,"simulation",13
97,"simulation",13
76,"simulation",13
83,"simulation",13
78,"simulation",13
86,"simulation",13
88,"simulation",13
82,"simulation",13
110,"simulation",13
66,"simulation",13
67,"simulation",13
96,"simulation",13
76,"simulation",13
51,"simulation",13
66,"simulation",13
84,"simulation",13
93,"simulation",13
70,"simulation",13
79,"simulation",13
76,"simulation",13
95,"simulation",13
79,"simulation",13
118,"simulation",13
53,"simulation",13
100,"simulation",13
90,"simulation",13
66,"simulation",13
57,"simulation",13
83,"simulation",13
104,"simulation",13
85,"simulation",13
80,"simulation",13
105,"simulation",13
67,"simulation",13
82,"simulation",13
73,"simulation",13
62,"simulation",13
81,"simulation",13
91,"simulation",13
64,"simulation",13
83,"simulation",13
61,"simulation",13
89,"simulation",13
93,"simulation",13
75,"simulation",13
138,"simulation",13
85,"simulation",13
73,"simulation",13
76,"simulation",13
78,"simulation",13
95,"simulation",13
61,"simulation",13
99,"simulation",13
80,"simulation",13
79,"simulation",13
67,"simulation",13
74,"simulation",13
99,"simulation",13
107,"simulation",13
69,"simulation",13
97,"simulation",13
75,"simulation",13
66,"simulation",13
85,"simulation",13
69,"simulation",13
87,"simulation",13
77,"simulation",13
81,"simulation",13
89,"simulation",13
82,"simulation",13
126,"simulation",13
66,"simulation",13
70,"simulation",13
78,"simulation",13
88,"simulation",13
84,"simulation",13
68,"simulation",13
67,"simulation",13
68,"simulation",13
81,"simulation",13
46,"simulation",13
69,"simulation",13
79,"simulation",13
85,"simulation",13
71,"simulation",13
86,"simulation",13
79,"simulation",13
60,"simulation",13
53,"simulation",13
88,"simulation",13
76,"simulation",13
85,"simulation",13
79,"simulation",13
119,"simulation",13
74,"simulation",13
74,"simulation",13
82,"simulation",13
76,"simulation",13
52,"simulation",13
70,"simulation",13
85,"simulation",13
78,"simulation",13
110,"simulation",13
67,"simulation",13
69,"simulation",13
75,"simulation",13
87,"simulation",13
72,"simulation",13
118,"simulation",13
94,"simulation",13
71,"simulation",13
85,"simulation",13
77,"simulation",13
89,"simulation",13
83,"simulation",13
87,"simulation",13
75,"simulation",13
91,"simulation",13
142,"simulation",13
116,"simulation",13
67,"simulation",13
84,"simulation",13
82,"simulation",13
78,"simulation",13
84,"simulation",13
76,"simulation",13
76,"simulation",13
79,"simulation",13
85,"simulation",13
83,"simulation",13
86,"simulation",13
79,"simulation",13
93,"simulation",13
69,"simulation",13
75,"simulation",13
155,"simulation",13
75,"simulation",13
77,"simulation",13
79,"simulation",13
84,"simulation",13
71,"simulation",13
103,"simulation",13
75,"simulation",13
74,"simulation",13
69,"simulation",13
74,"simulation",13
58,"simulation",13
65,"simulation",13
75,"simulation",13
87,"simulation",13
75,"simulation",13
81,"simulation",13
89,"simulation",13
100,"simulation",13
79,"simulation",13
87,"simulation",13
78,"simulation",13
111,"simulation",13
72,"simulation",13
93,"simulation",13
69,"simulation",13
93,"simulation",13
70,"simulation",13
75,"simulation",13
93,"simulation",13
98,"simulation",13
73,"simulation",13
71,"simulation",13
75,"simulation",13
80,"simulation",13
81,"simulation",13
85,"simulation",13
117,"simulation",13
88,"simulation",13
69,"simulation",13
55,"simulation",13
63,"simulation",13
86,"simulation",13
113,"simulation",13
91,"simulation",13
75,"simulation",13
116,"simulation",13
72,"simulation",13
104,"simulation",13
82,"simulation",13
76,"simulation",13
78,"simulation",13
114,"simulation",13
73,"simulation",13
73,"simulation",13
75,"simulation",13
72,"simulation",13
75,"simulation",13
97,"simulation",13
86,"simulation",13
56,"simulation",13
90,"simulation",13
83,"simulation",13
71,"simulation",13
74,"simulation",13
57,"simulation",13
69,"simulation",13
68,"simulation",13
64,"simulation",13
95,"simulation",13
77,"simulation",13
70,"simulation",13
73,"simulation",13
53,"simulation",13
60,"simulation",13
77,"simulation",13
58,"simulation",13
81,"simulation",13
73,"simulation",13
83,"simulation",13
69,"simulation",13
50,"simulation",13
62,"simulation",13
107,"simulation",13
73,"simulation",13
55,"simulation",13
67,"simulation",13
72,"simulation",13
71,"simulation",13
71,"simulation",13
86,"simulation",13
93,"simulation",13
82,"simulation",13
21,"simulation",13
95,"simulation",13
72,"simulation",13
68,"simulation",13
103,"simulation",13
120,"simulation",13
94,"simulation",13
63,"simulation",13
80,"simulation",13
86,"simulation",13
85,"simulation",13
71,"simulation",13
79,"simulation",13
69,"simulation",13
94,"simulation",13
94,"simulation",13
82,"simulation",13
83,"simulation",13
60,"simulation",13
83,"simulation",13
90,"simulation",13
78,"simulation",13
77,"simulation",13
87,"simulation",13
76,"simulation",13
86,"simulation",13
71,"simulation",13
73,"simulation",13
110,"simulation",13
98,"simulation",13
86,"simulation",13
86,"simulation",13
160,"simulation",13
99,"simulation",13
88,"simulation",13
79,"simulation",13
74,"simulation",13
74,"simulation",13
72,"simulation",13
89,"simulation",13
88,"simulation",13
75,"simulation",13
95,"simulation",13
74,"simulation",13
76,"simulation",14
91,"simulation",14
62,"simulation",14
78,"simulation",14
99,"simulation",14
85,"simulation",14
113,"simulation",14
97,"simulation",14
75,"simulation",14
63,"simulation",14
80,"simulation",14
71,"simulation",14
66,"simulation",14
78,"simulation",14
104,"simulation",14
75,"simulation",14
78,"simulation",14
72,"simulation",14
79,"simulation",14
74,"simulation",14
67,"simulation",14
77,"simulation",14
95,"simulation",14
66,"simulation",14
70,"simulation",14
84,"simulation",14
104,"simulation",14
66,"simulation",14
86,"simulation",14
80,"simulation",14
61,"simulation",14
180,"simulation",14
87,"simulation",14
91,"simulation",14
66,"simulation",14
103,"simulation",14
78,"simulation",14
85,"simulation",14
71,"simulation",14
80,"simulation",14
83,"simulation",14
60,"simulation",14
86,"simulation",14
96,"simulation",14
90,"simulation",14
84,"simulation",14
74,"simulation",14
77,"simulation",14
86,"simulation",14
87,"simulation",14
72,"simulation",14
67,"simulation",14
64,"simulation",14
79,"simulation",14
78,"simulation",14
77,"simulation",14
72,"simulation",14
73,"simulation",14
84,"simulation",14
68,"simulation",14
66,"simulation",14
88,"simulation",14
63,"simulation",14
70,"simulation",14
64,"simulation",14
92,"simulation",14
76,"simulation",14
75,"simulation",14
104,"simulation",14
83,"simulation",14
77,"simulation",14
63,"simulation",14
95,"simulation",14
88,"simulation",14
106,"simulation",14
72,"simulation",14
87,"simulation",14
76,"simulation",14
69,"simulation",14
99,"simulation",14
85,"simulation",14
68,"simulation",14
115,"simulation",14
124,"simulation",14
73,"simulation",14
80,"simulation",14
79,"simulation",14
74,"simulation",14
75,"simulation",14
78,"simulation",14
71,"simulation",14
98,"simulation",14
69,"simulation",14
109,"simulation",14
77,"simulation",14
92,"simulation",14
66,"simulation",14
73,"simulation",14
86,"simulation",14
54,"simulation",14
53,"simulation",14
66,"simulation",14
92,"simulation",14
124,"simulation",14
90,"simulation",14
88,"simulation",14
82,"simulation",14
82,"simulation",14
100,"simulation",14
66,"simulation",14
78,"simulation",14
94,"simulation",14
73,"simulation",14
82,"simulation",14
114,"simulation",14
84,"simulation",14
66,"simulation",14
70,"simulation",14
95,"simulation",14
76,"simulation",14
61,"simulation",14
106,"simulation",14
129,"simulation",14
76,"simulation",14
68,"simulation",14
66,"simulation",14
78,"simulation",14
77,"simulation",14
79,"simulation",14
77,"simulation",14
94,"simulation",14
58,"simulation",14
76,"simulation",14
80,"simulation",14
93,"simulation",14
90,"simulation",14
101,"simulation",14
79,"simulation",14
103,"simulation",14
87,"simulation",14
107,"simulation",14
68,"simulation",14
111,"simulation",14
75,"simulation",14
85,"simulation",14
95,"simulation",14
83,"simulation",14
122,"simulation",14
75,"simulation",14
105,"simulation",14
88,"simulation",14
77,"simulation",14
94,"simulation",14
64,"simulation",14
80,"simulation",14
110,"simulation",14
85,"simulation",14
75,"simulation",14
88,"simulation",14
74,"simulation",14
88,"simulation",14
112,"simulation",14
84,"simulation",14
110,"simulation",14
76,"simulation",14
89,"simulation",14
84,"simulation",14
75,"simulation",14
73,"simulation",14
78,"simulation",14
71,"simulation",14
79,"simulation",14
99,"simulation",14
70,"simulation",14
110,"simulation",14
89,"simulation",14
124,"simulation",14
64,"simulation",14
77,"simulation",14
65,"simulation",14
77,"simulation",14
71,"simulation",14
89,"simulation",14
68,"simulation",14
77,"simulation",14
84,"simulation",14
109,"simulation",14
75,"simulation",14
73,"simulation",14
76,"simulation",14
116,"simulation",14
76,"simulation",14
60,"simulation",14
77,"simulation",14
80,"simulation",14
75,"simulation",14
86,"simulation",14
64,"simulation",14
97,"simulation",14
69,"simulation",14
78,"simulation",14
98,"simulation",14
75,"simulation",14
69,"simulation",14
59,"simulation",14
90,"simulation",14
116,"simulation",14
99,"simulation",14
76,"simulation",14
69,"simulation",14
84,"simulation",14
80,"simulation",14
95,"simulation",14
110,"simulation",14
75,"simulation",14
82,"simulation",14
73,"simulation",14
102,"simulation",14
84,"simulation",14
76,"simulation",14
61,"simulation",14
99,"simulation",14
66,"simulation",14
87,"simulation",14
60,"simulation",14
87,"simulation",14
76,"simulation",14
108,"simulation",14
108,"simulation",14
79,"simulation",14
82,"simulation",14
80,"simulation",14
117,"simulation",14
81,"simulation",14
72,"simulation",14
83,"simulation",14
150,"simulation",14
85,"simulation",14
83,"simulation",14
72,"simulation",14
112,"simulation",14
84,"simulation",14
81,"simulation",14
73,"simulation",14
70,"simulation",14
78,"simulation",14
88,"simulation",14
131,"simulation",14
78,"simulation",14
79,"simulation",14
97,"simulation",14
66,"simulation",14
65,"simulation",14
59,"simulation",14
78,"simulation",14
111,"simulation",14
99,"simulation",14
81,"simulation",14
136,"simulation",14
71,"simulation",14
102,"simulation",14
72,"simulation",14
78,"simulation",14
65,"simulation",14
107,"simulation",14
77,"simulation",14
71,"simulation",14
82,"simulation",14
67,"simulation",14
88,"simulation",14
88,"simulation",14
66,"simulation",14
88,"simulation",14
72,"simulation",14
85,"simulation",14
63,"simulation",14
72,"simulation",14
85,"simulation",14
89,"simulation",14
88,"simulation",14
74,"simulation",14
80,"simulation",14
137,"simulation",14
73,"simulation",14
83,"simulation",14
58,"simulation",14
67,"simulation",14
113,"simulation",14
93,"simulation",14
81,"simulation",14
75,"simulation",14
72,"simulation",14
58,"simulation",14
81,"simulation",14
60,"simulation",14
96,"simulation",14
91,"simulation",14
85,"simulation",14
73,"simulation",14
71,"simulation",14
55,"simulation",14
74,"simulation",14
77,"simulation",14
80,"simulation",14
102,"simulation",14
70,"simulation",14
77,"simulation",14
81,"simulation",14
85,"simulation",14
86,"simulation",14
89,"simulation",14
80,"simulation",14
78,"simulation",14
85,"simulation",14
81,"simulation",14
91,"simulation",14
76,"simulation",14
80,"simulation",14
88,"simulation",14
67,"simulation",14
78,"simulation",14
77,"simulation",14
68,"simulation",14
95,"simulation",14
49,"simulation",14
84,"simulation",14
98,"simulation",14
82,"simulation",14
74,"simulation",14
73,"simulation",14
78,"simulation",14
93,"simulation",14
60,"simulation",14
73,"simulation",14
96,"simulation",14
74,"simulation",14
122,"simulation",14
74,"simulation",14
87,"simulation",14
82,"simulation",14
68,"simulation",14
82,"simulation",14
78,"simulation",14
70,"simulation",14
75,"simulation",14
63,"simulation",14
81,"simulation",14
60,"simulation",14
63,"simulation",14
87,"simulation",14
72,"simulation",14
75,"simulation",14
72,"simulation",14
68,"simulation",14
97,"simulation",14
72,"simulation",14
97,"simulation",14
46,"simulation",14
84,"simulation",14
94,"simulation",14
87,"simulation",14
87,"simulation",14
72,"simulation",14
90,"simulation",14
56,"simulation",14
83,"simulation",14
72,"simulation",14
85,"simulation",14
92,"simulation",14
83,"simulation",14
79,"simulation",14
77,"simulation",14
83,"simulation",14
83,"simulation",14
75,"simulation",14
71,"simulation",14
77,"simulation",14
94,"simulation",14
132,"simulation",14
76,"simulation",14
80,"simulation",14
111,"simulation",14
80,"simulation",14
69,"simulation",14
73,"simulation",14
75,"simulation",14
71,"simulation",14
77,"simulation",14
80,"simulation",14
120,"simulation",14
77,"simulation",14
83,"simulation",14
84,"simulation",14
80,"simulation",14
98,"simulation",14
58,"simulation",14
76,"simulation",14
66,"simulation",14
81,"simulation",14
79,"simulation",14
120,"simulation",14
105,"simulation",14
79,"simulation",14
86,"simulation",14
91,"simulation",14
73,"simulation",14
97,"simulation",14
83,"simulation",14
71,"simulation",14
77,"simulation",14
68,"simulation",14
88,"simulation",14
69,"simulation",14
78,"simulation",14
68,"simulation",14
