state	joint	prior	likelihood	Current Tree	location.clock.rate	location.meanRate	location.rates.UK.nonUK	location.rates.nonUK.UK	location.branchRates	c_location.count[1]	c_import.count[1]	c_export.count[1]	c_allTransitions[1]
2970000	-2371.7648202911723	-188.63559286565552	-2183.129227425517	410.0	0.5346253192411762	0.5346253192411817	0.8094817271420467	2.058729089059221	0.0	464.0	381.0	84.0	468.0
2974500	-2348.702527535911	-211.13951080903402	-2137.563016726877	221.0	0.5947536228713223	0.5947536228713212	0.9123535511688824	3.5096794585581668	0.0	458.0	402.0	56.0	466.0
2979000	-2363.6426797190948	-204.3046240100399	-2159.338055709055	60.0	0.5803912672705911	0.5803912672706011	1.1584938812812813	2.825633620011991	0.0	472.0	396.0	80.0	472.0
2983500	-2408.208610339128	-214.35058068404663	-2193.8580296550813	278.0	0.6125881308734155	0.6125881308734197	1.2311068601116297	2.4114542189605883	0.0	466.0	385.0	83.0	466.0
2988000	-2371.6744828990345	-209.64761778335824	-2162.026865115676	267.0	0.6118294850885518	0.6118294850885598	0.1833571054723973	0.46102087879039877	0.0	471.0	415.0	60.0	473.0
2992500	-2348.6349851372815	-195.75178132542484	-2152.8832038118567	95.0	0.5640240176275717	0.5640240176275693	0.7616332360912366	1.729894119781161	0.0	463.0	378.0	82.0	465.0
2997000	-2387.154224156903	-226.59549887350954	-2160.5587252833934	350.0	0.6491231854524049	0.6491231854524004	0.7487177457485175	1.8505951953769961	0.0	464.0	385.0	79.0	466.0
3001500	-2391.040397138449	-208.74111027026177	-2182.299286868187	230.0	0.588123033511748	0.5881230335117441	1.9751181560789537	4.792431486427422	0.0	475.0	408.0	66.0	469.0
3006000	-2323.1603038531985	-191.06219431338252	-2132.098109539816	421.0	0.5415320885985716	0.5415320885985723	0.9600887589218525	2.796922507176475	0.0	465.0	392.0	67.0	461.0
3010500	-2349.693546856989	-206.8683156247142	-2142.8252312322747	62.0	0.5910819330195473	0.5910819330195529	0.9096181813312787	2.240465739835216	0.0	463.0	397.0	65.0	461.0
3015000	-2372.8367186673036	-191.580504230761	-2181.2562144365425	169.0	0.5496319442375821	0.5496319442375786	0.46093120086525036	1.6574249455236232	0.0	474.0	420.0	55.0	474.0
3019500	-2396.5946883760575	-211.7685611324878	-2184.8261272435698	134.0	0.614745877520261	0.6147458775202572	0.4531322110150398	1.5476236845240385	0.0	466.0	387.0	76.0	462.0
3024000	-2370.6561659091462	-220.49006804734063	-2150.1660978618056	216.0	0.6175893385111879	0.6175893385111888	2.809496064688962	5.229902618209196	0.0	470.0	383.0	86.0	470.0
3028500	-2398.0718991768176	-202.3583059996914	-2195.7135931771263	331.0	0.5872239064561141	0.5872239064561162	0.3198105854516737	0.8836007983616219	0.0	486.0	409.0	68.0	484.0
3033000	-2391.862550475328	-216.09970259182356	-2175.7628478835045	171.0	0.6085400248779758	0.6085400248779715	0.4876613092291698	1.0706751721957644	0.0	476.0	419.0	56.0	472.0
3037500	-2355.316173743435	-194.92952565922153	-2160.3866480842134	240.0	0.5591357773990561	0.5591357773990627	0.9192141192989036	2.310723924700125	0.0	469.0	390.0	76.0	463.0
3042000	-2407.630767723272	-189.0030443301903	-2218.627723393082	193.0	0.5269189713435006	0.5269189713435074	1.6160203782113396	5.607793177342185	0.0	469.0	404.0	65.0	465.0
3046500	-2354.047011408607	-210.81975650458435	-2143.2272549040226	240.0	0.6115435781654669	0.6115435781654692	0.22490576513683752	0.6346578874762925	0.0	460.0	384.0	75.0	458.0
3051000	-2391.6204309072946	-203.62140541028444	-2187.9990254970103	200.0	0.5875183288179024	0.5875183288179023	0.44420446719507617	1.0693547953438327	0.0	467.0	390.0	77.0	465.0
3055500	-2398.213453792126	-206.6101778335598	-2191.6032759585664	456.0	0.5890738958580051	0.5890738958580058	1.259093742774692	2.2410880473612482	0.0	487.0	389.0	91.0	477.0
3060000	-2409.9655752227613	-210.74975901952385	-2199.2158162032374	355.0	0.6012055262250328	0.6012055262250381	0.7945191312510207	2.228528319449462	0.0	478.0	420.0	59.0	478.0
3064500	-2395.1075088187645	-211.92902269679803	-2183.1784861219667	412.0	0.6069591144288782	0.6069591144288772	0.940846549615419	2.133400524715998	0.0	481.0	410.0	72.0	479.0
3069000	-2399.979108170308	-194.5822188710107	-2205.396889299297	182.0	0.5509725612262828	0.5509725612262837	0.5270840091648428	2.132322011061398	0.0	473.0	391.0	74.0	467.0
3073500	-2400.0573811581057	-203.75722679155427	-2196.3001543665514	193.0	0.5846023738795115	0.5846023738795179	0.5580010252936909	1.1750693284111238	0.0	472.0	385.0	84.0	470.0
3078000	-2400.542004199502	-200.87206078513157	-2199.6699434143707	491.0	0.5717145365306557	0.5717145365306526	0.4675514718135449	2.606114344890407	0.0	474.0	414.0	59.0	476.0
3082500	-2438.2816880790106	-192.58477629559815	-2245.6969117834124	385.0	0.538728188681767	0.5387281886817681	2.053686252278936	4.387204312138586	0.0	474.0	389.0	88.0	476.0
3087000	-2361.5533465621493	-183.56737012136193	-2177.9859764407875	176.0	0.5210693629592345	0.5210693629592349	0.5617750270083116	2.5100245431244987	0.0	464.0	413.0	51.0	464.0
3091500	-2420.4044795155287	-208.49349965813883	-2211.91097985739	345.0	0.5930236971275556	0.5930236971275527	0.6989135444655474	1.980082305485743	0.0	477.0	415.0	60.0	473.0
3096000	-2369.7268733946803	-197.3276897677707	-2172.3991836269097	34.0	0.5647758495839501	0.5647758495839474	0.5356131901680363	1.3982679074857682	0.0	470.0	395.0	76.0	472.0
3100500	-2373.2998684503896	-199.78664886817825	-2173.513219582211	15.0	0.5722300905905637	0.572230090590555	0.4474080423921184	1.1230060856139785	0.0	472.0	397.0	76.0	472.0
3105000	-2393.1298960327495	-213.30067589189537	-2179.829220140854	235.0	0.6141226283857815	0.6141226283857805	0.8022902750916416	1.6453092943074699	0.0	467.0	388.0	81.0	469.0
3109500	-2399.2565823734276	-198.87669624194382	-2200.379886131484	181.0	0.5524736802034586	0.5524736802034588	1.5777270026296693	5.314577424508102	0.0	473.0	391.0	79.0	473.0
3114000	-2399.25392829978	-187.72329195525649	-2211.5306363445234	63.0	0.5416271496017376	0.5416271496017364	0.5170114802378235	2.060283583852248	0.0	463.0	400.0	68.0	467.0
3118500	-2380.820537008329	-193.81346123458013	-2187.007075773749	435.0	0.5540958808425784	0.5540958808425785	0.9912279195010876	3.2538568732168014	0.0	463.0	407.0	57.0	465.0
3123000	-2365.803013692361	-194.38743544580822	-2171.415578246553	68.0	0.5547731294509683	0.5547731294509735	0.6317950026138968	1.813399977508059	0.0	474.0	405.0	68.0	472.0
3127500	-2402.78043671457	-197.10216139616068	-2205.6782753184093	409.0	0.5639330633958163	0.5639330633958152	1.0902604028672223	3.5851945006480896	0.0	472.0	405.0	70.0	474.0
