state	joint	prior	likelihood	Current Tree	location.clock.rate	location.meanRate	location.rates.UK.nonUK	location.rates.nonUK.UK	location.branchRates	c_location.count[1]	c_import.count[1]	c_export.count[1]	c_allTransitions[1]
4378500	-451.14195594876526	-28.243984128070558	-422.8979718206947	322.0	0.21986852136857696	0.2198685213685755	0.3819064656101811	3.7372484842580227	0.0	80.0	78.0	2.0	80.0
4383000	-451.41692665778737	-29.295748316212094	-422.1211783415753	133.0	0.25735828134491834	0.25735828134491806	0.12379910605450052	1.779574016163929	0.0	79.0	76.0	3.0	79.0
4387500	-428.50553101832867	-28.081083011307292	-400.4244480070214	254.0	0.2336980462741995	0.23369804627419966	0.11633058972761531	2.9564379033394057	0.0	75.0	74.0	1.0	75.0
4392000	-445.9704576153801	-25.34617589075668	-420.6242817246234	182.0	0.21772448448155213	0.21772448448155252	0.3246041386625438	2.1537513200670504	0.0	76.0	73.0	3.0	76.0
4396500	-420.394158327753	-29.397153044128924	-390.9970052836241	156.0	0.24568519457401833	0.24568519457401938	0.18969241965515615	2.6550713660558363	0.0	73.0	71.0	2.0	73.0
4401000	-440.9204204321766	-34.199689222903295	-406.7207312092733	188.0	0.28310036260918847	0.2831003626091884	0.18691414634333706	3.13993152999195	0.0	79.0	76.0	3.0	79.0
4405500	-437.54920556473564	-25.908452152313426	-411.6407534124222	260.0	0.23119364772961223	0.23119364772961182	0.021308037097813787	1.4654276858564939	0.0	80.0	80.0	0.0	80.0
4410000	-435.5434849988633	-27.823053944646734	-407.72043105421653	142.0	0.23332491828681368	0.2333249182868135	0.10570358826929828	2.7103647340467854	0.0	78.0	74.0	4.0	78.0
4414500	-436.6365812801208	-32.82908377365797	-403.8074975064629	209.0	0.29009088904917063	0.2900908890491713	0.020916689328933015	0.3192005725420252	0.0	79.0	77.0	2.0	79.0
4419000	-439.9135938053503	-32.41531282939687	-407.4982809759534	312.0	0.2562026393235266	0.25620263932352655	0.10699389887434697	3.836285462495313	0.0	78.0	78.0	1.0	78.0
4423500	-453.7901381953618	-28.253701182794565	-425.53643701256726	131.0	0.24857782809717904	0.24857782809717952	0.09493010932577363	1.0520755356475062	0.0	80.0	79.0	1.0	80.0
4428000	-448.32227373670753	-25.293613575327043	-423.0286601613805	242.0	0.20538869476504323	0.20538869476504376	0.3624254544499132	3.6601126694883686	0.0	80.0	77.0	3.0	80.0
4432500	-435.76879761716367	-32.19864385234751	-403.57015376481615	52.0	0.2419937420268332	0.24199374202683305	1.0090465328867748	5.03432551170552	0.0	76.0	72.0	4.0	76.0
4437000	-431.2518700991248	-31.349054394674134	-399.9028157044507	196.0	0.26021166939843493	0.26021166939843565	0.23939325179163864	3.3130515163014205	0.0	76.0	72.0	4.0	76.0
4441500	-454.0266233697067	-33.14621658434037	-420.88040678536635	78.0	0.2778601802094783	0.27786018020947767	0.10884151085246176	2.1128456592886637	0.0	82.0	80.0	2.0	82.0
4446000	-447.1382870202594	-32.60230310396501	-414.53598391629436	489.0	0.262591611990601	0.2625916119906017	0.8200048574964497	2.309674201343574	0.0	76.0	69.0	8.0	76.0
4450500	-427.3979933332948	-24.26699980367687	-403.1309935296179	180.0	0.2184125447847546	0.2184125447847538	0.14362408259149942	0.7970800089396943	0.0	75.0	70.0	5.0	75.0
4455000	-446.045110323758	-25.39922491578004	-420.64588540797797	147.0	0.22108039955290823	0.2210803995529082	0.3537075860778991	1.1807979752737372	0.0	76.0	71.0	6.0	76.0
4459500	-453.74369340509617	-26.844599655988816	-426.89909374910735	173.0	0.24603695980192355	0.24603695980192383	0.001620001729071457	0.6963607655906919	0.0	77.0	75.0	2.0	77.0
4464000	-429.6154755014709	-28.329469939976498	-401.2860055614944	401.0	0.24890548615226024	0.2489054861522601	0.1938805304946375	1.0776947112001531	0.0	74.0	69.0	5.0	74.0
4468500	-462.53572142084596	-30.911129606867686	-431.62459181397827	362.0	0.22447764784714094	0.2244776478471424	0.08699495782271026	6.537860104145868	0.0	80.0	79.0	1.0	80.0
4473000	-425.38690072843207	-27.52317408968596	-397.86372663874613	29.0	0.2446855086775818	0.24468550867758293	0.16246702564827534	1.8484968667873025	0.0	77.0	75.0	2.0	79.0
4477500	-444.67331672348445	-25.122986647803017	-419.5503300756814	147.0	0.22330682101334628	0.22330682101334662	0.06961129824247125	0.9173881331671977	0.0	76.0	72.0	5.0	76.0
4482000	-416.68261694890873	-24.20038244313206	-392.48223450577666	341.0	0.21632097051848367	0.2163209705184845	0.0674706055568407	1.9651464162324126	0.0	76.0	76.0	0.0	76.0
4486500	-437.0269548125427	-28.670182053977687	-408.35677275856506	446.0	0.23731338975762473	0.2373133897576263	0.16432916540976866	3.4851193014388544	0.0	78.0	78.0	0.0	78.0
4491000	-423.36300904692365	-30.389861638032375	-392.9731474088913	359.0	0.2305411995928509	0.23054119959285047	1.2533430514587358	4.801465276398712	0.0	74.0	74.0	1.0	74.0
4495500	-437.36349256742045	-35.17366886381985	-402.1898237036006	34.0	0.2818220255157549	0.28182202551575664	0.31503049107439374	3.3486524384233207	0.0	74.0	69.0	5.0	74.0
4500000	-431.0202036741086	-26.20059247636279	-404.8196111977458	427.0	0.23281461231062292	0.2328146123106228	0.04969204005289052	0.8649909004473773	0.0	78.0	76.0	2.0	78.0
4504500	-439.7121063462425	-30.638671894861755	-409.0734344513807	90.0	0.24202031622370182	0.2420203162237031	0.7354250551818545	4.064841369994423	0.0	74.0	68.0	6.0	74.0
4509000	-465.32090842499554	-30.368561016610364	-434.95234740838515	201.0	0.2378864482339534	0.2378864482339532	0.2789428825550278	4.210125200442563	0.0	82.0	78.0	4.0	82.0
4513500	-450.2487994620142	-27.107953013676973	-423.1408464483372	205.0	0.24807264917612973	0.2480726491761301	0.01135838224776894	0.48438074323453284	0.0	75.0	71.0	4.0	75.0
4518000	-437.74778834374894	-30.107679181781023	-407.6401091619679	274.0	0.2504943991262765	0.2504943991262765	0.29706155485787566	2.5291305598408216	0.0	76.0	73.0	4.0	76.0
4522500	-425.86805150358043	-30.81974509841553	-395.0483064051649	66.0	0.2600505555939093	0.26005055559390977	0.16628574733883644	1.3770251862659502	0.0	76.0	75.0	1.0	76.0
4527000	-437.58902668287396	-31.80499016628776	-405.7840365165862	166.0	0.2786977351730474	0.27869773517304647	0.033530845903808976	1.2693320843727647	0.0	77.0	76.0	1.0	77.0
4531500	-436.72300071792336	-26.169705540242468	-410.55329517768087	347.0	0.23435526023197795	0.23435526023197825	0.049397232825157435	1.2165869340888782	0.0	78.0	78.0	0.0	78.0
4536000	-446.1488977310906	-26.265307080439353	-419.88359065065123	194.0	0.2086908463958178	0.20869084639581884	0.07818066492502908	4.514999378763852	0.0	79.0	79.0	0.0	79.0
4540500	-455.6807994304937	-24.01498555265788	-431.66581387783583	273.0	0.21691737748998055	0.21691737748997925	0.024724853790885962	0.8736683018200065	0.0	79.0	77.0	2.0	79.0
4545000	-450.26194887027316	-26.65543646888183	-423.60651240139134	481.0	0.24274159598713652	0.2427415959871364	0.08618735880060807	0.3350521500760745	0.0	77.0	72.0	5.0	77.0
4549500	-440.4607661844842	-28.844379939214633	-411.61638624526955	348.0	0.2479440574410307	0.2479440574410284	0.126934956457877	1.6385977874370539	0.0	77.0	74.0	3.0	77.0
4554000	-429.27650571055267	-31.04842169295415	-398.2280840175985	254.0	0.2570463856057702	0.257046385605769	0.18011140241867155	3.060149371300895	0.0	75.0	74.0	1.0	75.0
4558500	-430.7643607548273	-39.438803774465725	-391.32555698036157	395.0	0.3338034248292365	0.333803424829236	0.4729910964167513	1.5675089615861084	0.0	76.0	72.0	4.0	78.0
4563000	-426.98070294319825	-23.117559577624185	-403.86314336557405	64.0	0.20248714629842554	0.20248714629842493	0.16687909446965146	1.3022358485387189	0.0	75.0	73.0	2.0	75.0
4567500	-443.12600067046145	-27.199825158467117	-415.92617551199436	68.0	0.24626404680829195	0.24626404680829253	0.11256141456513111	0.8757203978430504	0.0	79.0	74.0	5.0	79.0
4572000	-457.91201301053644	-29.912552571308247	-427.9994604392282	213.0	0.2399910338554097	0.2399910338554096	0.6413682758040967	3.364263512850307	0.0	79.0	73.0	6.0	79.0
4576500	-455.6657059081637	-39.22880210589535	-416.4369038022684	56.0	0.33205605508581093	0.33205605508581176	0.34213450292710273	1.9711879302123188	0.0	81.0	75.0	4.0	79.0
4581000	-436.3040957306545	-27.71543874305337	-408.58865698760115	31.0	0.235654019009608	0.235654019009609	0.06667953964530657	1.8761449110504655	0.0	75.0	70.0	5.0	75.0
4585500	-426.21972926483784	-22.196471085360088	-404.02325817947775	51.0	0.19543650851506453	0.19543650851506497	0.04672595803980861	1.1624575534749673	0.0	77.0	74.0	3.0	77.0
4590000	-429.98364391053804	-29.096311864188902	-400.8873320463491	296.0	0.2522600455945299	0.25226004559452875	0.36841345394203423	1.5221180753062782	0.0	75.0	71.0	4.0	75.0
4594500	-458.17348455261356	-18.43892783542406	-439.7345567171895	432.0	0.17159391919702305	0.17159391919702233	0.056385738072997064	0.6079926974965321	0.0	80.0	76.0	4.0	80.0
4599000	-427.69814950945965	-37.458094850746285	-390.24005465871335	152.0	0.3066326229370918	0.3066326229370924	0.2575902725247583	2.941031263212129	0.0	74.0	74.0	1.0	76.0
4603500	-448.3157124553787	-23.00282172410616	-425.3128907312725	119.0	0.2084333705267448	0.20843337052674485	0.02083109879020634	0.21498046684535235	0.0	79.0	76.0	3.0	79.0
4608000	-438.1498795439752	-29.933217740409177	-408.216661803566	289.0	0.24656447422546773	0.24656447422546757	0.4235203826327081	2.9351362119645197	0.0	78.0	76.0	2.0	78.0
4612500	-430.6614416515403	-36.565908719889926	-394.0955329316504	23.0	0.27677635782954746	0.27677635782954607	0.4807047475027678	6.307708579651247	0.0	74.0	70.0	4.0	74.0
4617000	-431.48537187351184	-31.75608908430498	-399.7292827892069	0.0	0.2800110084990908	0.28001100849909216	0.1374454795789417	0.9242582032749546	0.0	72.0	66.0	6.0	72.0
4621500	-435.97220127249807	-28.588824361739352	-407.3833769107587	378.0	0.2594709061775635	0.25947090617756385	0.07582543270166131	1.1841091532297248	0.0	77.0	75.0	2.0	77.0
4626000	-460.37091098317	-28.301638819535782	-432.06927216363425	213.0	0.2312208127783746	0.23122081277837497	0.12016263472434428	3.3323162536318307	0.0	80.0	75.0	5.0	80.0
4630500	-438.54445878197544	-30.80669000358149	-407.73776877839396	406.0	0.2682316586899791	0.26823165868997784	0.056935255704191175	1.0880421917808607	0.0	76.0	74.0	2.0	76.0
4635000	-450.6648798564519	-31.74513215242856	-418.91974770402334	314.0	0.2717226865456308	0.27172268654563064	0.7911449922159389	1.3598656645829417	0.0	80.0	70.0	11.0	80.0
4639500	-427.357569248186	-29.485712018053285	-397.8718572301327	130.0	0.25064332955103286	0.2506433295510325	0.23171442900597664	2.69284486454144	0.0	76.0	74.0	2.0	76.0
4644000	-448.9393627124653	-23.410712151978537	-425.52865056048677	315.0	0.19314389643374436	0.1931438964337444	0.24209114496721165	2.746829769718978	0.0	81.0	78.0	3.0	83.0
4648500	-442.4153358908617	-26.174042554066116	-416.2412933367956	325.0	0.22733411246218083	0.2273341124621813	0.03706786463785978	1.9498440343661572	0.0	81.0	81.0	0.0	81.0
4653000	-440.36337013361907	-28.83448813318614	-411.52888200043293	248.0	0.2635024517245129	0.2635024517245116	0.0383953968709499	0.2648008863866257	0.0	79.0	75.0	4.0	79.0
4657500	-447.6875479473569	-27.504962661251657	-420.1825852861052	299.0	0.23334831192416497	0.2333483119241655	0.41237315696686566	1.4256035728023775	0.0	76.0	70.0	7.0	76.0
4662000	-429.96141445698845	-33.426395761603466	-396.53501869538496	180.0	0.28055455419077097	0.28055455419077013	0.23110217802024502	2.3741223032762275	0.0	76.0	73.0	4.0	76.0
4666500	-429.6967476592393	-22.224570648874657	-407.47217701036465	291.0	0.19367803330999495	0.19367803330999447	0.1637600118673461	1.2225489302140955	0.0	77.0	75.0	2.0	77.0
4671000	-459.11021938669757	-26.65934584642376	-432.4508735402738	294.0	0.24194741062009584	0.24194741062009678	0.07307299568455808	0.30977782562043216	0.0	82.0	79.0	3.0	82.0
4675500	-445.46584779239015	-26.31897016890879	-419.1468776234814	72.0	0.23439706888063144	0.23439706888063178	0.0491065515215636	0.5598106956050591	0.0	80.0	74.0	4.0	78.0
4680000	-459.1715802610332	-29.16512385728058	-430.0064564037526	292.0	0.22395229700448158	0.2239522970044804	1.1922359751788039	3.92292719161534	0.0	78.0	69.0	7.0	76.0
4684500	-435.4103832005618	-27.56551618326479	-407.844867017297	22.0	0.2073516962810945	0.20735169628109504	1.0835013078238585	4.424608710336537	0.0	76.0	71.0	5.0	76.0
4689000	-456.3938488086994	-39.510588846129444	-416.8832599625699	13.0	0.3452162189887713	0.3452162189887725	0.32611229815942067	1.136797194578183	0.0	81.0	75.0	6.0	83.0
4693500	-441.1023821794642	-27.08863265655813	-414.0137495229061	449.0	0.24565855666547165	0.24565855666547073	0.14362765246677245	0.9074592535729904	0.0	76.0	71.0	5.0	76.0
4698000	-407.41117881402687	-32.24344995325016	-375.1677288607767	73.0	0.28252843911911546	0.28252843911911396	0.1075066741841196	1.0465737681101799	0.0	72.0	68.0	4.0	72.0
4702500	-416.7091462944857	-25.500341798838818	-391.2088044956469	222.0	0.23304545412269165	0.2330454541226914	0.018165515056253027	0.2819803618366461	0.0	71.0	70.0	1.0	71.0
4707000	-421.50252482159584	-28.776290863970203	-392.72623395762565	224.0	0.23116084555676836	0.231160845556768	1.370068229256894	2.943082766152508	0.0	71.0	68.0	3.0	73.0
4711500	-430.46378403912684	-35.560398504916684	-394.90338553421014	85.0	0.28233103443142493	0.2823310344314258	0.21037550518306591	3.374167259233377	0.0	79.0	78.0	1.0	79.0
4716000	-429.4525649650262	-27.75845865874854	-401.69410630627766	168.0	0.2403691046274909	0.24036910462749037	0.13186157501458204	1.7268396055680182	0.0	79.0	80.0	0.0	79.0
4720500	-437.7837665210893	-27.770900984263033	-410.01286553682627	351.0	0.24625363936256664	0.24625363936256525	0.10937769496227621	1.3260587281155234	0.0	79.0	74.0	3.0	77.0
4725000	-427.98768481185675	-38.29056366451803	-389.69712114733875	152.0	0.3255827807135586	0.32558278071356034	0.35527683545176325	1.379580948987408	0.0	74.0	72.0	2.0	74.0
4729500	-444.750456712929	-22.875434086259556	-421.8750226266695	246.0	0.2050505073019508	0.20505050730195232	0.1338812431515193	1.4250944907052845	0.0	76.0	72.0	4.0	76.0
4734000	-427.7104507326596	-34.79313236117749	-392.9173183714821	223.0	0.2669391867017793	0.26693918670177913	0.32751373095081693	5.852059856782212	0.0	74.0	72.0	2.0	74.0
4738500	-446.8834876701095	-32.502627604050524	-414.380860066059	246.0	0.2587867196860868	0.25878671968608746	0.5438885812122214	4.25843666439462	0.0	75.0	71.0	4.0	75.0
4743000	-430.3194108742662	-33.84649731893132	-396.4729135553349	328.0	0.2624518909295127	0.2624518909295128	1.1061751658458046	4.001071396032558	0.0	74.0	72.0	2.0	76.0
4747500	-441.6395316331551	-37.129858169562645	-404.5096734635925	229.0	0.32321131279736665	0.3232113127973673	0.1982343997454079	1.5357271486730928	0.0	75.0	68.0	7.0	75.0
4752000	-429.70112515878037	-25.49091168447033	-404.21021347431	101.0	0.21155577114060417	0.2115557711406036	0.41202308733354753	1.9924615487766972	0.0	75.0	73.0	2.0	75.0
4756500	-412.54476170632324	-28.004677738409846	-384.5400839679134	484.0	0.24750413957513706	0.24750413957513637	0.023055973369407762	1.3240762933636754	0.0	71.0	71.0	0.0	71.0
4761000	-453.9299612542174	-41.34398780568528	-412.5859734485321	322.0	0.3346055258814155	0.33460552588141385	0.40173398590725123	2.669172777010213	0.0	80.0	78.0	2.0	80.0
4765500	-467.5076184516137	-28.7442376899657	-438.763380761648	2.0	0.2583424251155903	0.2583424251155906	0.19433853934930692	0.7392303126154633	0.0	83.0	80.0	3.0	83.0
4770000	-424.8151733317452	-31.75089709272258	-393.0642762390226	66.0	0.27019565277773433	0.2701956527777342	0.004453198998335888	1.2110580818585452	0.0	76.0	76.0	0.0	76.0
4774500	-453.0665563653488	-32.22701350408258	-420.83954286126624	240.0	0.26557414341377505	0.2655741434137739	0.3970266943041555	3.193527781162925	0.0	79.0	75.0	5.0	79.0
4779000	-462.1243722793732	-31.850736226760727	-430.27363605261246	144.0	0.2786834973112475	0.27868349731124725	0.17058353724282038	0.5537412841005434	0.0	77.0	72.0	5.0	77.0
4783500	-436.3051206962209	-25.279499656666516	-411.0256210395544	103.0	0.23140177590281752	0.23140177590281913	0.04211786379684781	0.4292574058997408	0.0	77.0	76.0	1.0	77.0
4788000	-439.1155201504589	-28.081664544294995	-411.0338556061639	50.0	0.25023331865866844	0.250233318658667	0.1349626797967718	1.0027072204145033	0.0	79.0	78.0	1.0	79.0
4792500	-432.4743571201283	-27.865565652866252	-404.60879146726205	450.0	0.24542492540134875	0.24542492540134925	0.17156793917203578	0.8375341079410463	0.0	77.0	77.0	0.0	77.0
4797000	-440.79981976186946	-30.08786609295276	-410.7119536689167	279.0	0.2672722641160583	0.2672722641160585	0.09140310409755276	0.672647487154026	0.0	77.0	76.0	1.0	77.0
4801500	-436.1942421480924	-31.482365134713596	-404.71187701337885	6.0	0.26785958050583286	0.26785958050583175	0.5101706875976856	1.6972447643767141	0.0	79.0	72.0	5.0	77.0
4806000	-455.16170568238846	-34.98563401053781	-420.17607167185065	62.0	0.2880126931305664	0.28801269313056643	0.2923704353232732	2.3824748679225825	0.0	80.0	78.0	2.0	80.0
4810500	-441.0762999009542	-28.93566328507321	-412.140636615881	159.0	0.24844639028896398	0.24844639028896318	0.26702839474807655	1.6264464375403924	0.0	79.0	73.0	6.0	79.0
4815000	-454.30213759514965	-32.13164765237581	-422.1704899427738	37.0	0.2844534186694705	0.28445341866947177	0.22660577101101329	1.2911289930736771	0.0	79.0	74.0	5.0	79.0
4819500	-425.54554990014407	-30.579624438907267	-394.9659254612368	280.0	0.2573549303466734	0.257354930346674	0.5024850124437206	1.5977313070935701	0.0	76.0	68.0	6.0	74.0
4824000	-440.33716338504985	-31.316598022894254	-409.0205653621556	406.0	0.25294221121234145	0.2529422112123406	0.1921167010783827	3.32414037183395	0.0	76.0	74.0	2.0	76.0
4828500	-431.63173905702774	-26.275057792047534	-405.35668126498024	36.0	0.23094268455359326	0.2309426845535926	0.1367832699577245	1.2511655147284184	0.0	75.0	69.0	6.0	75.0
4833000	-432.8256674647613	-26.451043897935964	-406.37462356682533	167.0	0.21835742224552326	0.2183574222455215	0.26815994037233576	2.86345289163115	0.0	75.0	73.0	2.0	75.0
4837500	-421.2117517644212	-32.73063601704063	-388.48111574738056	471.0	0.28438547967772215	0.28438547967772215	0.05141854000246122	1.9983469293622198	0.0	75.0	73.0	2.0	75.0
4842000	-432.22913581466184	-26.907092206087633	-405.32204360857423	354.0	0.22993186562913084	0.2299318656291293	0.12381235947120935	1.7309949940901364	0.0	76.0	74.0	2.0	76.0
4846500	-444.5380133814828	-26.36798478407192	-418.1700285974109	116.0	0.23052261214188946	0.23052261214188918	0.17799635400298883	2.061151949699807	0.0	80.0	76.0	2.0	78.0
4851000	-436.35872155073633	-31.47099409094545	-404.8877274597909	303.0	0.26731687314094776	0.26731687314094776	0.20333515128418062	1.6170749511440992	0.0	77.0	75.0	2.0	77.0
4855500	-438.93104520689747	-31.14210095274895	-407.78894425414853	237.0	0.27838886351270964	0.27838886351270886	0.0363461934482113	0.7927508861795843	0.0	77.0	75.0	2.0	77.0
4860000	-446.7096551018563	-29.436826088146027	-417.2728290137103	226.0	0.25869088881858526	0.25869088881858465	0.12228593639741117	1.2146021847525499	0.0	77.0	75.0	2.0	77.0
4864500	-466.9444280436637	-25.50792151745419	-441.43650652620954	26.0	0.21691927664349997	0.21691927664349933	0.2857156682764144	2.293378121204393	0.0	80.0	75.0	5.0	80.0
4869000	-431.1208331656838	-31.159871195721344	-399.96096196996245	353.0	0.2733466795095759	0.27334667950957553	0.1769954019070131	1.368436507677796	0.0	72.0	68.0	4.0	72.0
4873500	-438.66680094834686	-26.07850602864729	-412.5882949196996	219.0	0.22413889430191755	0.22413889430191616	0.10669170079038436	1.5436017081960938	0.0	80.0	79.0	1.0	80.0
4878000	-419.06980821819906	-25.597092819597584	-393.47271539860145	222.0	0.22847854364428763	0.22847854364428719	0.07744952482850449	0.8730696389561424	0.0	72.0	71.0	1.0	72.0
4882500	-450.5434955907333	-28.272251681715865	-422.2712439090174	119.0	0.24113234764923638	0.2411323476492379	0.32459227703236065	1.126215800198505	0.0	79.0	74.0	5.0	79.0
4887000	-445.28041715379953	-26.078035581815396	-419.2023815719841	205.0	0.23721218085416237	0.23721218085416299	0.07090635919638526	0.6921363421761916	0.0	75.0	69.0	6.0	75.0
4891500	-436.7837735666675	-27.844380377501494	-408.939393189166	24.0	0.22401944599561557	0.2240194459956165	0.41554678023542563	2.6068705267550207	0.0	80.0	76.0	2.0	78.0
4896000	-450.0546006323891	-26.06074311719055	-423.99385751519856	136.0	0.22361795966603534	0.2236179596660355	0.14640413307507524	1.8687214319002785	0.0	80.0	79.0	1.0	80.0
4900500	-442.44777365924733	-31.796452731769833	-410.6513209274775	71.0	0.2768730022118411	0.2768730022118406	0.3562838048941453	1.2027979251104246	0.0	82.0	80.0	2.0	82.0
4905000	-444.66375134079135	-25.89472326600684	-418.7690280747845	449.0	0.22174331290050694	0.22174331290050653	0.5490620796875305	2.138200465901963	0.0	76.0	70.0	6.0	76.0
4909500	-428.82458982540453	-34.20572113555038	-394.61886868985414	101.0	0.28256775853409577	0.28256775853409355	0.4509769715197036	1.900223939507842	0.0	77.0	73.0	2.0	75.0
4914000	-469.60624671586925	-28.354630246302285	-441.25161646956695	151.0	0.24087089614221666	0.24087089614221702	0.3240460667509373	2.129671448169318	0.0	81.0	77.0	4.0	81.0
4918500	-429.41067572557944	-28.15831316761142	-401.252362557968	250.0	0.2519308196239492	0.25193081962394825	0.03824202303405128	0.4497108777231284	0.0	77.0	73.0	5.0	77.0
4923000	-468.36687000848934	-28.366401108054554	-440.0004689004348	165.0	0.2325411419278209	0.23254114192782074	0.3550495199605729	2.1174238417409637	0.0	84.0	82.0	2.0	86.0
4927500	-440.0578298315246	-27.68772947892128	-412.37010035260334	54.0	0.23652671560527846	0.23652671560527766	0.11948302566809364	1.397006655528723	0.0	75.0	72.0	3.0	75.0
4932000	-427.2882351958044	-25.021038415196784	-402.2671967806076	282.0	0.22292528323637073	0.2229252832363708	0.11895222978066959	1.0891532959663117	0.0	77.0	76.0	1.0	77.0
4936500	-435.8575126665768	-34.03674021955706	-401.8207724470197	41.0	0.2783703174405692	0.2783703174405708	0.6409786736602416	2.094594255639384	0.0	78.0	74.0	4.0	78.0
4941000	-434.4035551632922	-34.25926136922266	-400.14429379406954	250.0	0.25931423433513784	0.25931423433513695	1.0219356002673559	4.668022308427965	0.0	76.0	71.0	5.0	76.0
4945500	-422.95885351320675	-29.488361833860335	-393.4704916793464	364.0	0.2644578111244149	0.26445781112441513	0.10504302812216246	0.3182532133219994	0.0	74.0	71.0	3.0	74.0
4950000	-468.6322434401242	-32.394674846504856	-436.23756859361936	60.0	0.2859965690241802	0.2859965690241813	0.15826341348492	0.5831697900549252	0.0	83.0	78.0	5.0	83.0
4954500	-428.0873110228984	-30.115848337306975	-397.9714626855914	214.0	0.2682145899102674	0.2682145899102662	0.07869332364409092	1.2708827060503651	0.0	77.0	76.0	1.0	79.0
4959000	-419.5454218275723	-29.078740116877803	-390.4666817106945	396.0	0.2478606027145636	0.24786060271456237	0.2772033579209923	1.8328708481639744	0.0	71.0	65.0	6.0	71.0
4963500	-443.2966300950775	-27.426802131094764	-415.86982796398274	299.0	0.2432247362472727	0.24322473624727328	0.026626640651735086	0.51806250133871	0.0	77.0	75.0	2.0	77.0
4968000	-440.2237493298953	-30.864852299372757	-409.35889703052254	272.0	0.257762820076412	0.25776282007641105	0.23318725229746357	2.5481732687133998	0.0	74.0	72.0	2.0	74.0
4972500	-454.48541991727467	-33.65122530498032	-420.83419461229437	455.0	0.2748790531530272	0.27487905315302713	1.2115982742459042	2.2426314396107987	0.0	76.0	68.0	8.0	76.0
4977000	-444.19810257872643	-27.674002371164676	-416.52410020756173	357.0	0.2021861824357667	0.20218618243576728	0.2958935196654821	5.622972697963414	0.0	77.0	75.0	2.0	77.0
4981500	-447.6512282945382	-22.366455997156763	-425.28477229738144	277.0	0.20930970131484058	0.20930970131483953	0.002001767418590096	0.417416012419446	0.0	79.0	79.0	0.0	79.0
4986000	-433.03832096763034	-38.95678742173162	-394.0815335458987	168.0	0.340058403462519	0.3400584034625199	0.049473258180189716	1.0445866903027763	0.0	79.0	79.0	0.0	79.0
4990500	-443.3925838587125	-24.375771030169595	-419.0168128285429	14.0	0.21738523688067485	0.21738523688067443	0.2777184702748965	1.802518488808591	0.0	77.0	74.0	3.0	79.0
4995000	-439.9740132496967	-19.151902386850953	-420.82211086284576	350.0	0.17490136883015453	0.1749013688301552	0.11239315807828203	0.9759770582056465	0.0	76.0	70.0	6.0	76.0
4999500	-444.24856686934885	-22.22724433094529	-422.0213225384036	475.0	0.19885541295504405	0.19885541295504422	0.15726809364540933	1.4412057017612463	0.0	80.0	78.0	2.0	80.0
5004000	-431.80962956327755	-34.12178169799316	-397.6878478652844	212.0	0.29850812621591655	0.29850812621591755	0.18771125430160138	1.1781540881073154	0.0	75.0	71.0	5.0	75.0
5008500	-425.0510948163744	-32.374095853109026	-392.67699896326536	58.0	0.2616543322616709	0.26165433226167034	0.6046507915057614	2.5131209107662986	0.0	78.0	75.0	1.0	76.0
5013000	-451.4671656442462	-31.89352782640085	-419.5736378178454	295.0	0.2800688923803856	0.28006889238038396	0.38592239555010227	1.37607527100617	0.0	78.0	74.0	4.0	78.0
5017500	-437.2912005163704	-26.19030879922197	-411.10089171714844	446.0	0.23531742913786216	0.2353174291378632	0.22030898955070022	1.1851578022290947	0.0	77.0	74.0	3.0	77.0
5022000	-468.02874502036474	-31.869593238022354	-436.1591517823424	2.0	0.2757388612501624	0.2757388612501632	0.20581075749138922	1.7803493211176256	0.0	83.0	79.0	4.0	83.0
5026500	-477.34576286449123	-35.167578843921376	-442.17818402056986	236.0	0.21637301474252935	0.21637301474253096	0.7149744897493361	11.954643246674935	0.0	80.0	72.0	9.0	80.0
5031000	-450.6992458480846	-30.03151613309492	-420.6677297149897	474.0	0.23951318184427145	0.23951318184427037	0.6075818637902666	3.6425004863006083	0.0	77.0	76.0	1.0	77.0
5035500	-411.6074762177311	-28.950809135795744	-382.6566670819354	255.0	0.26160887889067985	0.2616088788906786	0.056878627454717584	0.7942745695146965	0.0	69.0	67.0	2.0	69.0
5040000	-438.6575239909348	-26.60076271523704	-412.0567612756978	413.0	0.23065674871344502	0.23065674871344535	0.24718375477367524	1.56348230397056	0.0	77.0	73.0	4.0	77.0
5044500	-430.30446317965516	-22.94072888979887	-407.36373428985627	69.0	0.19380420678399154	0.19380420678399113	0.037422669166761915	2.1530314503500336	0.0	76.0	75.0	1.0	76.0
5049000	-436.2128611398018	-31.473117997053464	-404.73974314274835	162.0	0.2551183595398936	0.2551183595398948	0.7125316068596514	3.26138090837979	0.0	76.0	73.0	4.0	76.0
5053500	-432.2107347195878	-31.513326770076535	-400.6974079495112	373.0	0.28562515304997665	0.2856251530499765	0.2455163466333041	0.8328996915635839	0.0	75.0	72.0	3.0	79.0
5058000	-432.92224916006955	-28.762497030910623	-404.1597521291589	6.0	0.2612795011584111	0.2612795011584103	0.04878195804634821	0.2311237518748073	0.0	77.0	72.0	5.0	79.0
5062500	-415.13096489998327	-28.65731816080121	-386.4736467391821	359.0	0.24616121864725257	0.24616121864725202	0.09391592351408788	2.374647445539121	0.0	74.0	73.0	1.0	74.0
