cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower
B.1.1_DTA_MCC_1472,2,2020.30479214716,2020-04-22,2020.3306010929,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.32842019419,2020.26983027768,2020.32842019419,2020.2166616243
B.1.1_DTA_MCC_1473,3,2020.32447418572,2020-04-29,2020.33879781421,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.33734659798,2020.30338977167,2020.33734659798,2020.27104974638
B.1.1_DTA_MCC_1474,2,2020.22851250834,2020-03-25,2020.23224043716,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.23222643356,2020.21670661968,2020.23222643356,2020.19309041262
B.1.1_DTA_MCC_1475,2,2020.23437959719,2020-03-27,2020.24590163934,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.24546129957,2020.2154111176,2020.24554950403,2020.20086132839
B.1.1_DTA_MCC_1476,2,2020.33382773397,2020-05-02,2020.33879781421,2020.34153005464,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.33874452682,2020.31534971258,2020.33874452682,2020.29308412236
B.1.1_DTA_MCC_1477,4,2020.31636916406,2020-04-26,2020.34153005464,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.33683910463,2020.29373059066,2020.33791760259,2020.29373059066
B.1.1_DTA_MCC_148,30,2020.18584302436,2020-03-09,2020.19672131148,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.18584302436,2020.18584302436,2020.18584302436,2020.18584302436
B.1.1_DTA_MCC_1480,2,2020.22172396938,2020-03-22,2020.22677595628,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.22677388767,2020.20731773789,2020.22677388767,2020.18485079051
B.1.1_DTA_MCC_1481,2,2020.34930056328,2020-05-08,2020.36612021858,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.36566611039,2020.31750381665,2020.36566611039,2020.26630248231
B.1.1_DTA_MCC_1484,2,2020.41298824968,2020-05-31,2020.42076502732,2020.43989071038,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.42071347674,2020.38839625258,2020.42074188619,2020.36375409534
B.1.1_DTA_MCC_1489,2,2020.23902957857,2020-03-28,2020.24316939891,2020.24590163934,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.24313726349,2020.22423294748,2020.24313726349,2020.2172423474
B.1.1_DTA_MCC_1494,29,2020.19082241668,2020-03-11,2020.2131147541,2020.3825136612,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20831934495,2020.16824867079,2020.21244225665,2020.15619969468
B.1.1_DTA_MCC_1502,2,2020.2261274043,2020-03-24,2020.22950819672,2020.23770491803,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.22948710848,2020.21364849206,2020.22948710848,2020.20296962633
B.1.1_DTA_MCC_1503,2,2020.22186841369,2020-03-22,2020.22677595628,2020.2349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.22544293435,2020.21502971455,2020.22544293435,2020.19826956634
B.1.1_DTA_MCC_1509,5,2020.27280298199,2020-04-10,2020.29508196721,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.29348699809,2020.24807003849,2020.29348699809,2020.22909350488
B.1.1_DTA_MCC_151,3,2020.19467501564,2020-03-12,2020.19945355191,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19467501564,2020.19467501564,2020.19467501564,2020.19467501564
B.1.1_DTA_MCC_1510,16,2020.28760030633,2020-04-15,2020.30601092896,2020.40710382514,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.30457357102,2020.25619505955,2020.30593605729,2020.24335404684
B.1.1_DTA_MCC_1511,28,2020.24156746358,2020-03-29,2020.25136612022,2020.45355191257,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25124686471,2020.23261253352,2020.25124686471,2020.21121738002
B.1.1_DTA_MCC_1513,22,2020.22112610061,2020-03-22,2020.24316939891,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.23246447745,2020.20508872592,2020.23935305945,2020.19219287617
B.1.1_DTA_MCC_1514,22,2020.21725572865,2020-03-21,2020.23224043716,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21725572865,2020.21725572865,2020.21725572865,2020.21725572865
B.1.1_DTA_MCC_1515,2,2020.24406108719,2020-03-30,2020.24863387978,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.24862888872,2020.23018169307,2020.24862888872,2020.20917449546
B.1.1_DTA_MCC_1516,3,2020.28119900128,2020-04-13,2020.28961748634,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.28955855535,2020.25796603796,2020.28955855535,2020.23166527308
B.1.1_DTA_MCC_1527,3,2020.29329539725,2020-04-17,2020.3087431694,2020.35519125683,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.30823085221,2020.27231417458,2020.30872933704,2020.24747705665
B.1.1_DTA_MCC_1528,3,2020.26110155106,2020-04-06,2020.28415300546,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.27290312367,2020.2542431141,2020.27290312367,2020.25260983543
B.1.1_DTA_MCC_1532,2,2020.24628916474,2020-03-31,2020.25136612022,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25093422816,2020.22759917284,2020.25093422816,2020.22405760692
B.1.1_DTA_MCC_1534,2,2020.20544887079,2020-03-16,2020.21038251366,2020.2131147541,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21017951554,2020.19649327986,2020.21017951554,2020.18657419112
B.1.1_DTA_MCC_1537,4,2020.29244364104,2020-04-17,2020.3087431694,2020.35519125683,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.30834229391,2020.26656615368,2020.30864641882,2020.23582758906
B.1.1_DTA_MCC_154,2,2020.17194282384,2020-03-04,2020.17759562842,2020.1912568306,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.17219213226,2020.17185041572,2020.17219213226,2020.17185041572
B.1.1_DTA_MCC_1540,2,2020.24218796486,2020-03-30,2020.25136612022,2020.26229508197,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25135816985,2020.21237425522,2020.25135816985,2020.18860169411
B.1.1_DTA_MCC_1550,2,2020.21537193306,2020-03-20,2020.22404371585,2020.23224043716,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.22403605248,2020.20393057244,2020.22403689249,2020.19202955923
B.1.1_DTA_MCC_1552,3,2020.21151028624,2020-03-18,2020.21584699454,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21583907205,2020.2028802118,2020.21583907205,2020.18964331049
B.1.1_DTA_MCC_1553,2,2020.33057351425,2020-05-01,2020.33606557377,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.33605800537,2020.31538182969,2020.33605800537,2020.25885646437
B.1.1_DTA_MCC_156,6,2020.18833668109,2020-03-10,2020.19398907104,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.18833668109,2020.18833668109,2020.18833668109,2020.18833668109
B.1.1_DTA_MCC_158,24,2020.19147178914,2020-03-11,2020.20218579235,2020.36885245902,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20125549513,2020.18267941467,2020.20195018568,2020.1692280533
B.1.1_DTA_MCC_1581,3,2020.26099675216,2020-04-06,2020.26775956284,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.26773388031,2020.2447411544,2020.26773388031,2020.22339696094
B.1.1_DTA_MCC_1582,3,2020.2900821407,2020-04-16,2020.29508196721,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.29500394328,2020.27434533024,2020.29500394328,2020.25997580871
B.1.1_DTA_MCC_1583,8,2020.2678217652,2020-04-08,2020.27595628415,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.27584482161,2020.24827408361,2020.27594222972,2020.23435975262
B.1.1_DTA_MCC_1585,2,2020.21724292049,2020-03-21,2020.22677595628,2020.22950819672,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21724292049,2020.21724292049,2020.21724292049,2020.21724292049
B.1.1_DTA_MCC_1587,3,2020.20759950583,2020-03-17,2020.22404371585,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21966055423,2020.19049925347,2020.22221196734,2020.17692853425
B.1.1_DTA_MCC_159,39,2020.19270246818,2020-03-12,2020.19398907104,2020.45901639344,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19270246818,2020.19270246818,2020.19270246818,2020.19270246818
B.1.1_DTA_MCC_1594,3,2020.26498167921,2020-04-07,2020.28142076503,2020.31693989071,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.27905376709,2020.2444857924,2020.28022578955,2020.21515088535
B.1.1_DTA_MCC_1595,2,2020.24264739383,2020-03-30,2020.24590163934,2020.24590163934,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.2458576254,2020.23243159975,2020.2458576254,2020.21939524519
B.1.1_DTA_MCC_160,28,2020.20022767604,2020-03-14,2020.20491803279,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20485763335,2020.18923842759,2020.20489760191,2020.17461462135
B.1.1_DTA_MCC_161,18,2020.19012388961,2020-03-11,2020.20218579235,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19012388961,2020.19012388961,2020.19012388961,2020.19012388961
B.1.1_DTA_MCC_1610,3,2020.26732874259,2020-04-08,2020.27595628415,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.27595459817,2020.24669532606,2020.27595459817,2020.22066242867
B.1.1_DTA_MCC_1617,2,2020.23444749362,2020-03-27,2020.24043715847,2020.24316939891,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.23987059951,2020.22411308921,2020.24009916247,2020.21678307789
B.1.1_DTA_MCC_1618,6,2020.18872501939,2020-03-10,2020.19672131148,2020.24590163934,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19668947896,2020.17685883874,2020.19668947896,2020.16431759067
B.1.1_DTA_MCC_162,5,2020.19796770876,2020-03-13,2020.20491803279,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19796770876,2020.19796770876,2020.19796770876,2020.19796770876
B.1.1_DTA_MCC_1623,2,2020.24064583704,2020-03-29,2020.24863387978,2020.25409836066,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.24852982757,2020.22154203923,2020.24863360332,2020.18057105746
B.1.1_DTA_MCC_1629,4,2020.25022233501,2020-04-02,2020.25956284153,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25951100541,2020.23206372861,2020.25955956598,2020.21328044227
B.1.1_DTA_MCC_1639,2,2020.20765784213,2020-03-17,2020.21038251366,2020.21038251366,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21036760452,2020.20002564456,2020.21037904723,2020.19075705955
B.1.1_DTA_MCC_1643,2,2020.16086653873,2020-02-29,2020.19398907104,2020.22677595628,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.16086653873,2020.16086653873,2020.16086653873,2020.16086653873
B.1.1_DTA_MCC_1647,3,2020.27566852316,2020-04-11,2020.29234972678,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.29140742312,2020.25478078588,2020.29173506606,2020.2337097475
B.1.1_DTA_MCC_1649,2,2020.17294223319,2020-03-04,2020.18852459016,2020.19398907104,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.17294223319,2020.17294223319,2020.17294223319,2020.17294223319
B.1.1_DTA_MCC_1650,2,2020.2908619508,2020-04-16,2020.29508196721,2020.31147540984,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.29474655628,2020.27421358243,2020.29474655628,2020.25247417327
B.1.1_DTA_MCC_1652,40,2020.25573375933,2020-04-04,2020.28961748634,2020.41803278689,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.28246132382,2020.22982282078,2020.28545920593,2020.20997230461
B.1.1_DTA_MCC_1653,3,2020.29466207359,2020-04-18,2020.30327868852,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.30323138942,2020.2770940985,2020.30323138942,2020.24420782661
B.1.1_DTA_MCC_1655,2,2020.23327563182,2020-03-26,2020.25409836066,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.24215089113,2020.22045015289,2020.24215089113,2020.22045015289
B.1.1_DTA_MCC_1656,6,2020.29212248486,2020-04-17,2020.30601092896,2020.40163934426,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.306005881,2020.2712527314,2020.306005881,2020.24474401777
B.1.1_DTA_MCC_1657,2,2020.29590247906,2020-04-18,2020.30601092896,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.30595838336,2020.27005489285,2020.30595838336,2020.23960529387
B.1.1_DTA_MCC_1666,2,2020.22723655326,2020-03-24,2020.22950819672,2020.27595628415,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.22950177137,2020.22093942086,2020.22950177137,2020.21076327493
B.1.1_DTA_MCC_1679,3,2020.22616197527,2020-03-24,2020.24316939891,2020.26229508197,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.23805504693,2020.20629178261,2020.23805504693,2020.19800045012
B.1.1_DTA_MCC_168,7,2020.2031207379,2020-03-15,2020.20765027322,2020.25683060109,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20760680059,2020.19193440309,2020.20762613262,2020.18303703804
B.1.1_DTA_MCC_1683,12,2020.22875612801,2020-03-25,2020.24590163934,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.2435950328,2020.20752840329,2020.24535162782,2020.19062028087
B.1.1_DTA_MCC_1692,4,2020.23583522476,2020-03-27,2020.2650273224,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25914785103,2020.20799615236,2020.26336410369,2020.19110577446
B.1.1_DTA_MCC_1696,3,2020.23475340186,2020-03-27,2020.24316939891,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.24310790285,2020.21206640175,2020.24313121803,2020.19210777099
B.1.1_DTA_MCC_17,7,2020.15008803125,2020-02-25,2020.16666666667,2020.19398907104,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.15008803125,2020.15008803125,2020.15008803125,2020.15008803125
B.1.1_DTA_MCC_170,4,2020.20121508042,2020-03-15,2020.21038251366,2020.21038251366,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20964480521,2020.18904236211,2020.20964480521,2020.17854381134
B.1.1_DTA_MCC_1706,3,2020.32009184342,2020-04-27,2020.34972677596,2020.38524590164,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.3465730903,2020.27485809417,2020.347497574,2020.24298817329
B.1.1_DTA_MCC_1709,6,2020.25357166011,2020-04-03,2020.27595628415,2020.31693989071,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.27064491708,2020.22868718691,2020.27300705839,2020.2015962621
B.1.1_DTA_MCC_171,2,2020.19891582015,2020-03-14,2020.19945355191,2020.21038251366,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19891582015,2020.19843896113,2020.19891582015,2020.19843896113
B.1.1_DTA_MCC_172,17,2020.19693980651,2020-03-13,2020.21038251366,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20708035441,2020.18429358331,2020.20974359652,2020.17522574679
B.1.1_DTA_MCC_1726,2,2020.20385939523,2020-03-16,2020.20765027322,2020.22677595628,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20385939523,2020.20385939523,2020.20385939523,2020.20385939523
B.1.1_DTA_MCC_1735,5,2020.23670879355,2020-03-28,2020.24590163934,2020.32786885246,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.24330760853,2020.23585411595,2020.24330760853,2020.23585411595
B.1.1_DTA_MCC_1736,47,2020.21128622814,2020-03-18,2020.2349726776,2020.41256830601,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.22923608274,2020.19766498701,2020.23367505896,2020.17507346663
B.1.1_DTA_MCC_1737,4,2020.2653602895,2020-04-07,2020.27322404372,2020.31420765027,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.27320289232,2020.24862528506,2020.27320289232,2020.22396080345
B.1.1_DTA_MCC_1738,13,2020.22698433398,2020-03-24,2020.24590163934,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.24023597247,2020.20768751043,2020.24533323536,2020.19729959764
B.1.1_DTA_MCC_1739,9,2020.29218775464,2020-04-17,2020.31147540984,2020.37978142077,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.31145271337,2020.25141924293,2020.31145271337,2020.22564763123
B.1.1_DTA_MCC_1742,85,2020.23615367666,2020-03-27,2020.26775956284,2020.42076502732,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25562447857,2020.21518520271,2020.26256081217,2020.20321530535
B.1.1_DTA_MCC_1746,2,2020.29209629557,2020-04-17,2020.31967213115,2020.34153005464,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.31617389706,2020.26037523519,2020.31822068773,2020.23040790863
B.1.1_DTA_MCC_1751,2,2020.26688164725,2020-04-08,2020.26775956284,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.26688164725,2020.26688164725,2020.26688164725,2020.26688164725
B.1.1_DTA_MCC_1752,16,2020.22884689429,2020-03-25,2020.24316939891,2020.3606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.23990665012,2020.2117464914,2020.24265296669,2020.1999890954
B.1.1_DTA_MCC_1756,9,2020.34745541969,2020-05-07,2020.36885245902,2020.44262295082,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.36505384722,2020.32545862633,2020.36538206459,2020.30160261727
B.1.1_DTA_MCC_176,1334,2020.15141041186,2020-02-25,2020.18306010929,2020.46174863388,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.15141041186,2020.15141041186,2020.15141041186,2020.15141041186
B.1.1_DTA_MCC_1765,14,2020.22296579502,2020-03-23,2020.24043715847,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.23533356574,2020.20671885753,2020.2398344455,2020.19409253565
B.1.1_DTA_MCC_1768,3,2020.22087079051,2020-03-22,2020.22677595628,2020.25136612022,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.22670778709,2020.20722535509,2020.22670778709,2020.19044862195
B.1.1_DTA_MCC_1776,7,2020.22102503124,2020-03-22,2020.24316939891,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.23427727158,2020.2039580113,2020.23785590405,2020.19499229964
B.1.1_DTA_MCC_178,5,2020.20388520587,2020-03-16,2020.2131147541,2020.24590163934,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21050319364,2020.19226987009,2020.21210367935,2020.17875865863
B.1.1_DTA_MCC_1780,7,2020.22385555745,2020-03-23,2020.2349726776,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.23495742156,2020.20652448882,2020.23495742156,2020.19038330828
B.1.1_DTA_MCC_1781,6,2020.16230676376,2020-02-29,2020.16393442623,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.16392245203,2020.15625503328,2020.16392245203,2020.14935020656
B.1.1_DTA_MCC_1787,2,2020.23040069012,2020-03-25,2020.2349726776,2020.25683060109,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.23496229348,2020.21847064445,2020.23496229348,2020.20002923388
B.1.1_DTA_MCC_179,23,2020.18811676376,2020-03-10,2020.19672131148,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.18811676376,2020.18811676376,2020.18811676376,2020.18811676376
B.1.1_DTA_MCC_1792,2,2020.24977439642,2020-04-01,2020.25409836066,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25409817578,2020.23286541114,2020.25409817578,2020.21575473687
B.1.1_DTA_MCC_1796,2,2020.24801892207,2020-04-01,2020.25136612022,2020.25409836066,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25119337072,2020.22907534274,2020.25119337072,2020.22907534274
B.1.1_DTA_MCC_180,9,2020.20384249322,2020-03-16,2020.21038251366,2020.31693989071,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20384249322,2020.20384249322,2020.20384249322,2020.20384249322
B.1.1_DTA_MCC_1803,2,2020.25158148648,2020-04-02,2020.25956284153,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25506102804,2020.23693380359,2020.25849666839,2020.23693380359
B.1.1_DTA_MCC_1807,2,2020.25173413581,2020-04-02,2020.25956284153,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.2595205041,2020.23279295838,2020.25953380438,2020.21361302563
B.1.1_DTA_MCC_1810,4,2020.24991591864,2020-04-01,2020.25956284153,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25946121958,2020.23344163456,2020.25948186833,2020.21174051634
B.1.1_DTA_MCC_1812,4,2020.24600479452,2020-03-31,2020.2650273224,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.26220658474,2020.22539674698,2020.26494050133,2020.20104021824
B.1.1_DTA_MCC_1816,8,2020.23266881216,2020-03-26,2020.25409836066,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.25037401572,2020.21515384246,2020.25215817068,2020.19646501292
B.1.1_DTA_MCC_182,2,2020.20917875832,2020-03-18,2020.21038251366,2020.25956284153,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20917875832,2020.20917875832,2020.20917875832,2020.20917875832
B.1.1_DTA_MCC_1824,2,2020.24983216151,2020-04-01,2020.27049180328,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.26275674112,2020.23283031215,2020.26275674112,2020.21113345292
B.1.1_DTA_MCC_1825,3,2020.24814572958,2020-04-01,2020.2650273224,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.26495231949,2020.212803613,2020.26495231949,2020.18545083896
B.1.1_DTA_MCC_1827,2,2020.25873192742,2020-04-05,2020.26775956284,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.26762788676,2020.23915692125,2020.26762788676,2020.208953826
B.1.1_DTA_MCC_1829,3,2020.25341838562,2020-04-03,2020.26775956284,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.26580902605,2020.23226240445,2020.26600281182,2020.21354025686
B.1.1_DTA_MCC_183,3,2020.20960663054,2020-03-18,2020.21584699454,2020.24863387978,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21559745336,2020.199884368,2020.21559745336,2020.18802197144
B.1.1_DTA_MCC_1831,2,2020.26231215408,2020-04-06,2020.27049180328,2020.27595628415,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.26895334312,2020.23868808339,2020.26969058387,2020.23868808339
B.1.1_DTA_MCC_1836,2,2020.27914231163,2020-04-12,2020.28415300546,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.28415029017,2020.25848582677,2020.28415029017,2020.24648175494
B.1.1_DTA_MCC_184,15,2020.20451649885,2020-03-16,2020.21038251366,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20451649885,2020.20451649885,2020.20451649885,2020.20451649885
B.1.1_DTA_MCC_1841,2,2020.29563858775,2020-04-18,2020.30054644809,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.30054441604,2020.28206937012,2020.30054441604,2020.25974798546
B.1.1_DTA_MCC_185,2,2020.21050396255,2020-03-18,2020.2131147541,2020.25136612022,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21311002614,2020.20318704058,2020.21311002614,2020.18850189435
B.1.1_DTA_MCC_186,113,2020.19549486077,2020-03-13,2020.21584699454,2020.34972677596,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19549486077,2020.19549486077,2020.19549486077,2020.19549486077
B.1.1_DTA_MCC_187,20,2020.1887921422,2020-03-10,2020.21038251366,2020.41256830601,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.1887921422,2020.1887921422,2020.1887921422,2020.1887921422
B.1.1_DTA_MCC_189,79,2020.18697833019,2020-03-09,2020.20491803279,2020.43989071038,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.18697833019,2020.18697833019,2020.18697833019,2020.18697833019
B.1.1_DTA_MCC_190,3,2020.21003297197,2020-03-18,2020.21584699454,2020.26229508197,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21583175893,2020.19858430953,2020.21584449846,2020.18268987677
B.1.1_DTA_MCC_191,44,2020.2054570216,2020-03-16,2020.21584699454,2020.35792349727,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21551792567,2020.1909577877,2020.21573356484,2020.16918068926
B.1.1_DTA_MCC_192,35,2020.19996413897,2020-03-14,2020.21584699454,2020.42349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19996413897,2020.19996413897,2020.19996413897,2020.19996413897
B.1.1_DTA_MCC_193,8,2020.20488148565,2020-03-16,2020.21857923497,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21509457303,2020.18956092237,2020.21638743546,2020.17908917872
B.1.1_DTA_MCC_197,28,2020.20336169259,2020-03-15,2020.21584699454,2020.40163934426,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.21521741552,2020.18926297255,2020.21556197409,2020.1793104506
B.1.1_DTA_MCC_199,37,2020.18849069968,2020-03-10,2020.21584699454,2020.39890710383,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.18849069968,2020.18849069968,2020.18849069968,2020.18849069968
B.1.1_DTA_MCC_2,11,2020.1477723387,2020-02-24,2020.15846994536,2020.17486338798,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.15394005887,2020.1317072373,2020.15800814928,2020.11522947878
B.1.1_DTA_MCC_200,20,2020.20211190896,2020-03-15,2020.21584699454,2020.37158469945,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20211190896,2020.20211190896,2020.20211190896,2020.20211190896
B.1.1_DTA_MCC_202,14,2020.18940770823,2020-03-10,2020.1912568306,2020.36338797814,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19119258092,2020.1813954811,2020.19119258092,2020.17850252653
B.1.1_DTA_MCC_211,2,2020.16787698412,2020-03-02,2020.1693989071,2020.19398907104,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.1692253655,2020.16037169676,2020.16924579286,2020.16037169676
B.1.1_DTA_MCC_212,21,2020.20015914313,2020-03-14,2020.21857923497,2020.39071038251,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.20015914313,2020.20015914313,2020.20015914313,2020.20015914313
B.1.1_DTA_MCC_213,42,2020.19219572996,2020-03-11,2020.2131147541,2020.42896174863,B.1.1-DTA-20200818.combined.MCC.tree,0.95,2020.19219572996,2020.19219572996,2020.19219572996,2020.19219572996
