cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower
B.1.1_DTA_MCC_683,5,2020.18034674306,2020-03-07,2020.24316939891,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.18305429005,2020.1718099142,2020.18305429005,2020.16385492891
B.1.1_DTA_MCC_692,2,2020.23632562971,2020-03-27,2020.27322404372,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.2621947579,2020.20990422698,2020.26874325211,2020.19227607076
B.1.1_DTA_MCC_693,12,2020.20648947555,2020-03-17,2020.24590163934,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.2342317754,2020.20648947555,2020.2342317754,2020.20648947555
B.1.1_DTA_MCC_696,4,2020.23072258813,2020-03-25,2020.2650273224,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.23072258813,2020.21768579602,2020.23072258813,2020.21768579602
B.1.1_DTA_MCC_699,4,2020.21419211879,2020-03-19,2020.24316939891,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.21419211879,2020.20170052516,2020.23560399175,2020.20170052516
B.1.1_DTA_MCC_7,6,2020.15365477535,2020-02-26,2020.16666666667,2020.19398907104,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.15365477535,2020.15365477535,2020.15365477535,2020.15365477535
B.1.1_DTA_MCC_704,3,2020.253784699,2020-04-03,2020.34972677596,2020.38524590164,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.2644651912,2020.23324141437,2020.2644651912,2020.20899119219
B.1.1_DTA_MCC_705,6,2020.25357166011,2020-04-03,2020.27595628415,2020.31693989071,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.27064491708,2020.22868718691,2020.27300705839,2020.2015962621
B.1.1_DTA_MCC_71,45,2020.17471082478,2020-03-05,2020.17759562842,2020.45901639344,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.17753974124,2020.16898350991,2020.17758669078,2020.15868311058
B.1.1_DTA_MCC_713,47,2020.21128622814,2020-03-18,2020.2349726776,2020.41256830601,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.22923608274,2020.19766498701,2020.23367505896,2020.17507346663
B.1.1_DTA_MCC_714,5,2020.22430779022,2020-03-23,2020.2650273224,2020.31420765027,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.22430779022,2020.22430779022,2020.22430779022,2020.22430779022
B.1.1_DTA_MCC_716,2,2020.26070822323,2020-04-05,2020.26775956284,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.26070822323,2020.26070822323,2020.26070822323,2020.26070822323
B.1.1_DTA_MCC_720,7,2020.22102503124,2020-03-22,2020.24316939891,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.23427727158,2020.2039580113,2020.23785590405,2020.19499229964
B.1.1_DTA_MCC_724,2,2020.23040069012,2020-03-25,2020.2349726776,2020.25683060109,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.23496229348,2020.21847064445,2020.23496229348,2020.20002923388
B.1.1_DTA_MCC_73,338,2020.16435462491,2020-03-01,2020.18579234973,2020.43169398907,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.16435462491,2020.16435462491,2020.16435462491,2020.16435462491
B.1.1_DTA_MCC_730,8,2020.20178118546,2020-03-15,2020.25409836066,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.22672639306,2020.18725560928,2020.24042828779,2020.18143018159
B.1.1_DTA_MCC_733,3,2020.25341838562,2020-04-03,2020.26775956284,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.26580902605,2020.23226240445,2020.26600281182,2020.21354025686
B.1.1_DTA_MCC_74,6,2020.16585562157,2020-03-02,2020.18032786885,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.16585562157,2020.16585562157,2020.16585562157,2020.16585562157
B.1.1_DTA_MCC_75,2,2020.17933635745,2020-03-07,2020.18579234973,2020.24863387978,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.18512019538,2020.17029027213,2020.18553217356,2020.15046212522
B.1.1_DTA_MCC_76,75,2020.17118808165,2020-03-04,2020.18579234973,2020.37978142077,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.17118808165,2020.17118808165,2020.17118808165,2020.17118808165
B.1.1_DTA_MCC_78,15,2020.18017086578,2020-03-07,2020.18032786885,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.18017086578,2020.18017086578,2020.18017086578,2020.18017086578
B.1.1_DTA_MCC_8,3,2020.16340338031,2020-03-01,2020.16393442623,2020.17213114754,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.16340338031,2020.16340338031,2020.16340338031,2020.16340338031
B.1.1_DTA_MCC_80,75,2020.17063241127,2020-03-03,2020.18306010929,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.17063241127,2020.17063241127,2020.17063241127,2020.17063241127
B.1.1_DTA_MCC_83,112,2020.17405394984,2020-03-05,2020.1912568306,2020.45901639344,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.17405394984,2020.17405394984,2020.17405394984,2020.17405394984
B.1.1_DTA_MCC_85,116,2020.17635510708,2020-03-06,2020.18852459016,2020.42896174863,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.17635510708,2020.17635510708,2020.17635510708,2020.17635510708
B.1.1_DTA_MCC_86,22,2020.18110359928,2020-03-07,2020.18852459016,2020.39617486339,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.18719415354,2020.17032986975,2020.18850581551,2020.16533848288
B.1.1_DTA_MCC_87,7,2020.17186431625,2020-03-04,2020.18579234973,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.18169296385,2020.15982081032,2020.18289922108,2020.13334520062
B.1.1_DTA_MCC_9,241,2020.16390538076,2020-03-01,2020.17213114754,2020.45628415301,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.16390538076,2020.16390538076,2020.16390538076,2020.16390538076
B.1.1_DTA_MCC_91,2,2020.18907537112,2020-03-10,2020.1912568306,2020.1912568306,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.19125528048,2020.18156965835,2020.19125528048,2020.17039830585
B.1.1_DTA_MCC_92,25,2020.17637726405,2020-03-06,2020.19398907104,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.17637726405,2020.17637726405,2020.17637726405,2020.17637726405
B.1.1_DTA_MCC_93,144,2020.17843771953,2020-03-06,2020.18579234973,2020.42349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.17843771953,2020.17843771953,2020.17843771953,2020.17843771953
B.1.1_DTA_MCC_94,4,2020.18623147738,2020-03-09,2020.1912568306,2020.24863387978,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.19102019357,2020.17505352785,2020.19108940507,2020.16047156871
B.1.1_DTA_MCC_95,87,2020.18440615091,2020-03-08,2020.1912568306,2020.41256830601,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.18440615091,2020.18440615091,2020.18440615091,2020.18440615091
B.1.1_DTA_MCC_96,259,2020.16661072936,2020-03-02,2020.1912568306,2020.42896174863,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.16661072936,2020.16661072936,2020.16661072936,2020.16661072936
B.1.1_DTA_MCC_97,11,2020.18967798581,2020-03-10,2020.19398907104,2020.37978142077,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.193936158,2020.18075618306,2020.193936158,2020.16966591135
B.1.1_DTA_MCC_98,139,2020.17326873774,2020-03-04,2020.1912568306,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.025,2020.18462424561,2020.16225632749,2020.18685047533,2020.1496934505
B.1.pruned_DTA_MCC_1,317,2020.10917563596,2020-02-10,2020.14754098361,2020.43989071038,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.13132434026,2020.08216056266,2020.13168283878,2020.05662497574
B.1.pruned_DTA_MCC_1007,2,2020.35038310571,2020-05-08,2020.36338797814,2020.37158469945,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.36227986741,2020.33513203426,2020.36227986741,2020.33513203426
B.1.pruned_DTA_MCC_102,2,2020.20173204469,2020-03-15,2020.20218579235,2020.22677595628,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.20173204469,2020.20173204469,2020.20173204469,2020.20173204469
B.1.pruned_DTA_MCC_1027,2,2020.18312877085,2020-03-08,2020.18579234973,2020.18579234973,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.18579180499,2020.17383213413,2020.18579180499,2020.1539878744
B.1.pruned_DTA_MCC_1028,2,2020.23086337293,2020-03-25,2020.2349726776,2020.2349726776,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.23492827008,2020.21524791267,2020.23493024091,2020.19971976239
B.1.pruned_DTA_MCC_1041,29,2020.19845034285,2020-03-14,2020.21038251366,2020.39071038251,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.20937195214,2020.18479802043,2020.21037750703,2020.1686544368
B.1.pruned_DTA_MCC_1043,2,2020.21737889432,2020-03-21,2020.22131147541,2020.22950819672,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.22129766207,2020.20446761268,2020.22129766207,2020.18623237393
B.1.pruned_DTA_MCC_1046,8,2020.25036237732,2020-04-02,2020.25956284153,2020.30601092896,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25942438774,2020.23608895168,2020.25942438774,2020.21952723756
B.1.pruned_DTA_MCC_1047,3,2020.25064883794,2020-04-02,2020.25956284153,2020.27595628415,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25955196593,2020.22921271486,2020.25955196593,2020.21179356873
B.1.pruned_DTA_MCC_1048,5,2020.21542229751,2020-03-20,2020.22131147541,2020.31420765027,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.22130803887,2020.20307752633,2020.22130803887,2020.19223253425
B.1.pruned_DTA_MCC_1050,2,2020.25141031626,2020-04-02,2020.25409836066,2020.2650273224,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25406633118,2020.2429731727,2020.25407052641,2020.21560356771
B.1.pruned_DTA_MCC_1051,3,2020.26161893647,2020-04-06,2020.26775956284,2020.29508196721,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.26772011974,2020.24837470681,2020.26772011974,2020.23754945309
B.1.pruned_DTA_MCC_1052,25,2020.23580916807,2020-03-27,2020.26775956284,2020.36338797814,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.23580916807,2020.23580916807,2020.23580916807,2020.23580916807
B.1.pruned_DTA_MCC_1057,2,2020.25059726113,2020-04-02,2020.26775956284,2020.28415300546,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.26426443785,2020.23110590827,2020.2663659695,2020.20751897675
B.1.pruned_DTA_MCC_1058,3,2020.25013534871,2020-04-02,2020.25136612022,2020.27049180328,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25013534871,2020.25013534871,2020.25013534871,2020.25013534871
B.1.pruned_DTA_MCC_1059,23,2020.2068150526,2020-03-17,2020.22677595628,2020.37978142077,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.2068150526,2020.2068150526,2020.2068150526,2020.2068150526
B.1.pruned_DTA_MCC_1062,13,2020.23407858091,2020-03-27,2020.23770491803,2020.36612021858,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.23766495122,2020.22294840943,2020.23766495122,2020.20826926885
B.1.pruned_DTA_MCC_1067,4,2020.27835215162,2020-04-12,2020.2868852459,2020.30601092896,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.28682873401,2020.26088678821,2020.28682873401,2020.24471908551
B.1.pruned_DTA_MCC_1070,34,2020.26012673426,2020-04-05,2020.28961748634,2020.41256830601,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.26012673426,2020.26012673426,2020.26012673426,2020.26012673426
B.1.pruned_DTA_MCC_1075,2,2020.27018995633,2020-04-09,2020.29781420765,2020.31693989071,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.29593273633,2020.24444827948,2020.29771896026,2020.22363581421
B.1.pruned_DTA_MCC_1076,3,2020.29051474344,2020-04-16,2020.29781420765,2020.32786885246,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.29051474344,2020.29051474344,2020.29051474344,2020.29051474344
B.1.pruned_DTA_MCC_1077,8,2020.23588966868,2020-03-27,2020.24316939891,2020.42349726776,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.23588966868,2020.23588966868,2020.23588966868,2020.23588966868
B.1.pruned_DTA_MCC_108,2,2020.19354816924,2020-03-12,2020.20218579235,2020.21857923497,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.19354816924,2020.19354816924,2020.19354816924,2020.19354816924
B.1.pruned_DTA_MCC_1080,2,2020.30039093311,2020-04-20,2020.3087431694,2020.32240437158,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.30814394052,2020.26545649077,2020.30814394052,2020.26545649077
B.1.pruned_DTA_MCC_1083,34,2020.2967994505,2020-04-19,2020.31147540984,2020.47267759563,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.31136848341,2020.27333098474,2020.31136848341,2020.24543838557
B.1.pruned_DTA_MCC_1084,4,2020.30295597284,2020-04-21,2020.31420765027,2020.35519125683,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.31417067679,2020.28785155819,2020.31417067679,2020.26531330002
B.1.pruned_DTA_MCC_1085,2,2020.23124389441,2020-03-26,2020.2349726776,2020.27049180328,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.23124389441,2020.23124389441,2020.23124389441,2020.23124389441
B.1.pruned_DTA_MCC_1090,15,2020.22008465318,2020-03-22,2020.2349726776,2020.31420765027,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.23491751552,2020.20254181,2020.23491751552,2020.17566707725
B.1.pruned_DTA_MCC_1095,6,2020.23257814885,2020-03-26,2020.24590163934,2020.30054644809,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24503331226,2020.20695011938,2020.24584450937,2020.18669034882
B.1.pruned_DTA_MCC_1096,6,2020.22767972111,2020-03-24,2020.24590163934,2020.25683060109,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24170821291,2020.20852112048,2020.24335464415,2020.19737701168
B.1.pruned_DTA_MCC_1099,5,2020.23525111211,2020-03-27,2020.24590163934,2020.31147540984,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24406171348,2020.21166236896,2020.24406171348,2020.20859850117
B.1.pruned_DTA_MCC_1102,2,2020.24497005279,2020-03-31,2020.24863387978,2020.25136612022,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24856977939,2020.2286176781,2020.24856977939,2020.20379316642
B.1.pruned_DTA_MCC_1105,2,2020.24950655437,2020-04-01,2020.25409836066,2020.25409836066,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.2540899919,2020.23467537234,2020.2540899919,2020.22274900892
B.1.pruned_DTA_MCC_1108,6,2020.2545102103,2020-04-03,2020.2650273224,2020.30327868852,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.26441363365,2020.23421031895,2020.26474890373,2020.22046620151
B.1.pruned_DTA_MCC_111,3,2020.19815273568,2020-03-14,2020.19945355191,2020.21038251366,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.19815273568,2020.19815273568,2020.19815273568,2020.19815273568
B.1.pruned_DTA_MCC_1112,3,2020.31419982147,2020-04-25,2020.32240437158,2020.37431693989,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.31419982147,2020.31419982147,2020.31419982147,2020.31419982147
B.1.pruned_DTA_MCC_1115,2,2020.32843670524,2020-04-30,2020.3306010929,2020.3606557377,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.330249851,2020.31766769562,2020.330249851,2020.31766769562
B.1.pruned_DTA_MCC_1121,3,2020.28056242103,2020-04-13,2020.28415300546,2020.30054644809,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.28056242103,2020.28056242103,2020.28056242103,2020.28056242103
B.1.pruned_DTA_MCC_114,12,2020.20521084815,2020-03-16,2020.21038251366,2020.32786885246,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.20521084815,2020.20521084815,2020.20521084815,2020.20521084815
B.1.pruned_DTA_MCC_1140,2,2020.2561938486,2020-04-04,2020.25683060109,2020.27049180328,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.2561938486,2020.2561938486,2020.2561938486,2020.2561938486
B.1.pruned_DTA_MCC_115,59,2020.18107169792,2020-03-07,2020.20218579235,2020.43442622951,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.18107169792,2020.18107169792,2020.18107169792,2020.18107169792
B.1.pruned_DTA_MCC_1168,2,2020.22382874128,2020-03-23,2020.23224043716,2020.2349726776,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.23184476222,2020.20801033216,2020.23184476222,2020.20227696852
B.1.pruned_DTA_MCC_117,3,2020.20862075389,2020-03-17,2020.2131147541,2020.25409836066,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.21270013613,2020.19846164502,2020.21270013613,2020.18744792264
B.1.pruned_DTA_MCC_1170,2,2020.23837458861,2020-03-28,2020.24316939891,2020.24316939891,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24315694317,2020.22848627946,2020.24315694317,2020.21096255397
B.1.pruned_DTA_MCC_1175,3,2020.21651864934,2020-03-20,2020.23224043716,2020.25683060109,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.22636647856,2020.20192839568,2020.22908669507,2020.19466860567
B.1.pruned_DTA_MCC_1178,8,2020.24838117615,2020-04-01,2020.25683060109,2020.34153005464,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25680578674,2020.22776470838,2020.25680578674,2020.19983814506
B.1.pruned_DTA_MCC_1179,18,2020.20817243665,2020-03-17,2020.24043715847,2020.31693989071,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.22650282294,2020.18693657159,2020.23159250149,2020.17352814124
B.1.pruned_DTA_MCC_1180,2,2020.24483294514,2020-03-31,2020.25136612022,2020.26229508197,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25133533973,2020.22199804764,2020.25133533973,2020.18397341412
B.1.pruned_DTA_MCC_1181,13,2020.222031555,2020-03-22,2020.22677595628,2020.3306010929,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.22676344174,2020.2088534185,2020.22676344174,2020.19218392411
B.1.pruned_DTA_MCC_1182,8,2020.26279982352,2020-04-06,2020.34153005464,2020.40163934426,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.31204853268,2020.2149993553,2020.32571396687,2020.18953316432
B.1.pruned_DTA_MCC_1183,8,2020.22207916641,2020-03-22,2020.23224043716,2020.31147540984,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.23222692834,2020.20386960268,2020.23222692834,2020.1872479523
B.1.pruned_DTA_MCC_1187,10,2020.24409310117,2020-03-30,2020.25956284153,2020.34153005464,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25799726924,2020.22533254125,2020.25869532167,2020.1964134137
B.1.pruned_DTA_MCC_1188,6,2020.26876639821,2020-04-08,2020.27595628415,2020.34699453552,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.27589604366,2020.25288219493,2020.27589604366,2020.24343853534
B.1.pruned_DTA_MCC_1190,3,2020.30234029704,2020-04-21,2020.3087431694,2020.36612021858,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.30873427228,2020.28042821541,2020.30873885202,2020.24454871053
B.1.pruned_DTA_MCC_1194,2,2020.35061199358,2020-05-08,2020.37704918033,2020.38524590164,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.37296731665,2020.32083936391,2020.37600650772,2020.29386920138
B.1.pruned_DTA_MCC_1195,2,2020.30360350375,2020-04-21,2020.32240437158,2020.33333333333,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.30360350375,2020.28666307923,2020.30360350375,2020.28666307923
B.1.pruned_DTA_MCC_1197,4,2020.28884422803,2020-04-16,2020.29508196721,2020.34699453552,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.29490249576,2020.26733746466,2020.29490249576,2020.26543512135
B.1.pruned_DTA_MCC_12,31,2020.16171470432,2020-02-29,2020.16393442623,2020.29781420765,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.16171470432,2020.16171470432,2020.16171470432,2020.16171470432
B.1.pruned_DTA_MCC_120,2,2020.19926613802,2020-03-14,2020.2131147541,2020.28961748634,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.19926613802,2020.19926613802,2020.19926613802,2020.19926613802
B.1.pruned_DTA_MCC_1201,8,2020.25921373489,2020-04-05,2020.27322404372,2020.3306010929,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.27296277776,2020.24375262145,2020.27296277776,2020.21974147663
B.1.pruned_DTA_MCC_1202,8,2020.2604852658,2020-04-05,2020.27595628415,2020.32786885246,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.27486497981,2020.24302036996,2020.27521605575,2020.21732546761
B.1.pruned_DTA_MCC_1204,6,2020.23042979447,2020-03-25,2020.25683060109,2020.30327868852,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25090403684,2020.19923367232,2020.25250632688,2020.18254492372
B.1.pruned_DTA_MCC_1212,13,2020.20891169211,2020-03-17,2020.22950819672,2020.27868852459,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.22498062441,2020.19851097345,2020.22498062441,2020.186981856
B.1.pruned_DTA_MCC_1213,7,2020.22388366518,2020-03-23,2020.22950819672,2020.31967213115,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.2293240857,2020.20630308493,2020.2293240857,2020.19432731047
B.1.pruned_DTA_MCC_1216,2,2020.22545678209,2020-03-24,2020.22950819672,2020.22950819672,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.22950398483,2020.21300190297,2020.22950398483,2020.19982682974
B.1.pruned_DTA_MCC_1219,2,2020.23963880948,2020-03-29,2020.24316939891,2020.24590163934,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24315288416,2020.22657872943,2020.24315288416,2020.20563350554
B.1.pruned_DTA_MCC_1224,2,2020.23844300003,2020-03-28,2020.24316939891,2020.24590163934,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24315066261,2020.22079534257,2020.24315066261,2020.18841169415
B.1.pruned_DTA_MCC_1228,2,2020.23856246309,2020-03-28,2020.24316939891,2020.26229508197,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24316533021,2020.2244691632,2020.24316533021,2020.19602774903
B.1.pruned_DTA_MCC_1230,3,2020.23838111844,2020-03-28,2020.24590163934,2020.25136612022,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24585962641,2020.22539666496,2020.24585962641,2020.21111152753
B.1.pruned_DTA_MCC_1233,7,2020.23251109644,2020-03-26,2020.24590163934,2020.27322404372,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24449395261,2020.21022247156,2020.24517765951,2020.19100894958
B.1.pruned_DTA_MCC_1247,2,2020.24327134908,2020-03-30,2020.25136612022,2020.27049180328,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24327134908,2020.2149733771,2020.24327134908,2020.2149733771
B.1.pruned_DTA_MCC_1250,2,2020.23217135663,2020-03-26,2020.25409836066,2020.2650273224,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.24741491808,2020.2110014883,2020.24741491808,2020.20296262105
B.1.pruned_DTA_MCC_1254,2,2020.24750379133,2020-04-01,2020.25409836066,2020.26229508197,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25409464013,2020.22803894592,2020.25409464013,2020.20797766795
B.1.pruned_DTA_MCC_1260,3,2020.2477383332,2020-04-01,2020.25136612022,2020.2868852459,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.2477383332,2020.2477383332,2020.2477383332,2020.2477383332
B.1.pruned_DTA_MCC_1264,2,2020.25097382234,2020-04-02,2020.25683060109,2020.28415300546,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25680847146,2020.23604690974,2020.25680847146,2020.21695437009
B.1.pruned_DTA_MCC_127,23,2020.20036730073,2020-03-14,2020.21584699454,2020.33333333333,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.20036730073,2020.20036730073,2020.20036730073,2020.20036730073
B.1.pruned_DTA_MCC_128,4,2020.19950819803,2020-03-14,2020.21038251366,2020.23224043716,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.19950819803,2020.19950819803,2020.19950819803,2020.19950819803
B.1.pruned_DTA_MCC_1283,3,2020.24573307181,2020-03-31,2020.25136612022,2020.31967213115,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.25131868866,2020.22955279455,2020.25134811986,2020.20257628963
B.1.pruned_DTA_MCC_1285,2,2020.26586335938,2020-04-07,2020.27049180328,2020.27049180328,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.27047092682,2020.2511051844,2020.27047092682,2020.23149863145
B.1.pruned_DTA_MCC_129,6,2020.18745708199,2020-03-10,2020.19672131148,2020.22950819672,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.18745708199,2020.18745708199,2020.18745708199,2020.18745708199
B.1.pruned_DTA_MCC_1308,9,2020.25288350766,2020-04-03,2020.2650273224,2020.2868852459,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.2616026195,2020.23792162004,2020.26416182956,2020.20955962285
B.1.pruned_DTA_MCC_1330,2,2020.27382612311,2020-04-10,2020.28142076503,2020.28961748634,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.2791034362,2020.27136264543,2020.2791034362,2020.27136264543
B.1.pruned_DTA_MCC_1336,2,2020.2775002118,2020-04-12,2020.28415300546,2020.28961748634,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.28414688271,2020.2594986294,2020.28414688271,2020.2253958606
B.1.pruned_DTA_MCC_135,6,2020.18913206891,2020-03-10,2020.19398907104,2020.2650273224,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.18913206891,2020.17165389981,2020.18913206891,2020.17165389981
B.1.pruned_DTA_MCC_141,2,2020.18848450705,2020-03-10,2020.19398907104,2020.19398907104,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.19383244833,2020.18848450705,2020.19383244833,2020.18848450705
B.1.pruned_DTA_MCC_142,2,2020.21052968518,2020-03-18,2020.21857923497,2020.22950819672,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.21854037907,2020.19921048408,2020.21856685522,2020.18656683222
B.1.pruned_DTA_MCC_144,123,2020.16580171533,2020-03-02,2020.19398907104,2020.36338797814,B.1.pruned-DTA-20200818.combined.MCC.tree,0.975,2020.16580171533,2020.16580171533,2020.16580171533,2020.16580171533
