cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower,shift,tmrca_shifted,tmrca_shifted_calendar,detection_lag
B.1.pruned_DTA_MCC_389,4,2020.23680999018,2020-03-28,2020.2650273224,2020.35519125683,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23680999018,2020.23680999018,2020.23680999018,2020.23680999018,7.947409,2020.21509575794,2020-03-20,18
B.1.pruned_DTA_MCC_392,2,2020.24258363988,2020-03-30,2020.25136612022,2020.26229508197,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25125611845,2020.21820791614,2020.25125611845,2020.20913728812,15.1758315,2020.20111961939,2020-03-15,18
B.1.pruned_DTA_MCC_393,7,2020.24442064512,2020-03-30,2020.25409836066,2020.31693989071,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24442064512,2020.24442064512,2020.24442064512,2020.24442064512,4.84951364285714,2020.23117060784,2020-03-26,8
B.1.pruned_DTA_MCC_394,6,2020.19217916826,2020-03-11,2020.21038251366,2020.27868852459,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20715727601,2020.17984913385,2020.20841394283,2020.16215356931,5.53793483333333,2020.17704819877,2020-03-06,12
B.1.pruned_DTA_MCC_396,3,2020.24036821446,2020-03-29,2020.24863387978,2020.27595628415,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24857727828,2020.22002969348,2020.2486257756,2020.20335687413,10.3568831666667,2020.21207071947,2020-03-19,13
B.1.pruned_DTA_MCC_397,7,2020.20590298778,2020-03-16,2020.22404371585,2020.34426229508,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22346454476,2020.18257602109,2020.22346454476,2020.1683618693,4.84951364285714,2020.1926529505,2020-03-12,11
B.1.pruned_DTA_MCC_399,7,2020.23076865133,2020-03-25,2020.24590163934,2020.30327868852,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24176432864,2020.21083194261,2020.24361123257,2020.20002864653,4.84951364285714,2020.21751861405,2020-03-21,10
B.1.pruned_DTA_MCC_400,2,2020.24168252673,2020-03-29,2020.25136612022,2020.2650273224,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2505052271,2020.24168252673,2020.2505052271,2020.24168252673,15.1758315,2020.20021850624,2020-03-14,19
B.1.pruned_DTA_MCC_404,25,2020.20326899659,2020-03-15,2020.22677595628,2020.41803278689,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21435088289,2020.18992393089,2020.21845963084,2020.18205810038,1.8755341,2020.19814458648,2020-03-14,10
B.1.pruned_DTA_MCC_405,9,2020.21780831858,2020-03-21,2020.23224043716,2020.29234972678,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23099394532,2020.20156734094,2020.23099394532,2020.18822200916,3.93161872222222,2020.20706619092,2020-03-17,9
B.1.pruned_DTA_MCC_406,2,2020.2549896502,2020-04-03,2020.25683060109,2020.28415300546,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2549896502,2020.2549896502,2020.2549896502,2020.2549896502,15.1758315,2020.21352562971,2020-03-19,16
B.1.pruned_DTA_MCC_409,5,2020.23943236632,2020-03-29,2020.25409836066,2020.2650273224,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23943236632,2020.23943236632,2020.23943236632,2020.23943236632,6.5017245,2020.22166809173,2020-03-22,12
B.1.pruned_DTA_MCC_410,2,2020.19824390811,2020-03-14,2020.21857923497,2020.26229508197,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19824390811,2020.19824390811,2020.19824390811,2020.19824390811,15.1758315,2020.15677988762,2020-02-27,23
B.1.pruned_DTA_MCC_411,2,2020.25180477266,2020-04-02,2020.2650273224,2020.26775956284,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.26324746998,2020.23272025536,2020.26446232948,2020.21861543432,15.1758315,2020.21034075217,2020-03-18,20
B.1.pruned_DTA_MCC_413,2,2020.23853233026,2020-03-28,2020.2650273224,2020.27868852459,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25911528207,2020.21307012397,2020.26069603962,2020.21307012397,15.1758315,2020.19706830977,2020-03-13,25
B.1.pruned_DTA_MCC_414,3,2020.25191495429,2020-04-02,2020.26229508197,2020.29234972678,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.26228324665,2020.23369003095,2020.26228324665,2020.20364956983,10.3568831666667,2020.2236174593,2020-03-23,14
B.1.pruned_DTA_MCC_415,5,2020.27166370432,2020-04-09,2020.28961748634,2020.33879781421,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.27166370432,2020.27166370432,2020.27166370432,2020.27166370432,6.5017245,2020.25389942973,2020-04-03,13
