"","time","country","reported_cases","reported_cases_cumulative","predicted_infections_mean_cumulative","predicted_infections_lower_CI_95_cumulative","predicted_infections_higher_CI_95_cumulative","predicted_infections_mean","predicted_infections_lower_CI_95","predicted_infections_higher_CI_95_cumulative","reported_deaths","reported_deaths_cumulative","estimated_deaths_mean_cumulative","estimated_deaths_lower_CI_95_cumulative","estimated_deaths_higher_CI_95_cumulative","estimated_deaths_mean","estimated_deaths_lower_CI_95","estimated_deaths_higher_CI_95","mean_time_varying_reproduction_number_R(t)","time_varying_reproduction_number_R(t)_lower_CI_95","time_varying_reproduction_number_R(t)_higher_CI_95"
"156",2020-04-16,"Italy",2667,165155,2617050.40128332,1974812.67394482,3457413.35685396,12819.1490750742,8229.93376368941,19049.1468025698,578,21647,24002.8012668069,20563.9320125227,28134.269128293,593.43720463731,521.606278079555,682.115951748511,0.659209799576462,0.591601561125254,0.726789614571821
"157",2020-04-17,"Italy",3786,168941,2629187.15488924,1982515.36924454,3475577.98247816,12136.7536059254,7702.69529972422,18164.625624199,525,22172,24569.994186872,21060.8474292242,28787.3227467641,567.192920065084,496.915416701496,653.053618471018,0.659062308105818,0.591488103948568,0.726538014534018
"158",2020-04-18,"Italy",3493,172434,2640678.07238314,1989709.22172212,3492920.3456395,11490.9174938936,7193.85247757968,17342.3631613413,575,22747,25111.3071699031,21532.841022646,29412.0554089456,541.312983031088,471.993593421793,624.732662181507,0.658922622608179,0.591382205645678,0.726324935820351
"159",2020-04-19,"Italy",3491,175925,2651557.7525432,1996434.82758314,3509494.51478054,10879.6801600663,6725.60586102272,16574.1691410402,480,23227,25627.3568341792,21982.1714565007,30010.7017282208,516.049664276139,449.330433854697,598.646319275222,0.658790327320262,0.591283364030701,0.726120931416223
"160",2020-04-20,"Italy",3047,178972,2661858.9377277,2002722.65101613,3525281.34308458,10301.1851845015,6287.82343298217,15786.8283040417,433,23660,26119.0322947854,22408.1456226734,30584.0362776246,491.675460606172,425.974166172682,573.334549403791,0.65866502864048,0.591191110099226,0.725925620530305
"161",2020-04-21,"Italy",2256,181228,2671612.61266772,2008613.85096129,3540342.12165007,9753.67494002129,5891.19994515995,15060.7785654844,454,24114,26587.0146570877,22811.9398700075,31131.2031338772,467.982362302288,403.794247334128,547.166856252589,0.658546353959233,0.59110500585941,0.72573863787497
"162",2020-04-22,"Italy",2729,183957,2680848.09814861,2014129.66912218,3554711.51948545,9235.48548088698,5515.81816089225,14369.3978353819,534,24648,27032.4205041639,23194.5984704067,31656.0824469345,445.405847076229,382.658600399242,524.879313057342,0.658433950548999,0.591024642301792,0.725529107309985
"163",2020-04-23,"Italy",3370,187327,2689593.13982549,2019292.01580957,3568447.19836213,8745.04167687397,5162.34668739053,13735.6788766838,437,25085,27456.1443515735,23555.9501517332,32159.3886293675,423.723847409629,361.351681326458,503.30618243301,0.658327484511411,0.590949637499359,0.725314749134816
"164",2020-04-24,"Italy",2646,189973,2697873.99240877,2024127.95802643,3581589.6242619,8280.85258328391,4835.94221686154,13142.4258997646,464,25549,27858.8085711366,23896.8021907747,32640.2044366717,402.664219563094,340.852039041499,480.815807304184,0.658226639778631,0.590879634829841,0.725109087716067
"165",2020-04-25,"Italy",3021,192994,2705715.49944627,2028657.70091097,3594206.41807064,7841.50703750304,4529.74288454255,12616.7938087363,420,25969,28241.5204348474,24218.1009286986,33102.8108792783,382.711863710787,321.298737923856,462.606442606608,0.658131117166389,0.590814301312681,0.72491168078334
"166",2020-04-26,"Italy",2357,195351,2713141.16891911,2032891.17982377,3606250.27737912,7425.66947283279,4233.47891279759,12043.8593084849,415,26384,28605.2355314504,24520.8410552717,33545.4507055805,363.715096602969,302.740126573138,442.639826302184,0.658040633476208,0.590753326053547,0.724722725691257
"167",2020-04-27,"Italy",2324,197675,2720173.24485958,2036854.39928753,3617786.98659491,7032.07594047303,3963.21946375808,11536.7092157862,260,26644,28950.3675370137,24805.8309933881,33968.8302052083,345.132005563332,284.989938116392,423.379499627799,0.657954920644397,0.590696418789656,0.724541865419027
"168",2020-04-28,"Italy",1739,199414,2726832.7751903,2040569.93428154,3628814.11808422,6659.53033072272,3715.53499401497,11027.1314893121,333,26977,29277.8664087073,25073.7868384875,34374.0629145813,327.49887169353,267.955845099436,405.232709372983,0.657873724935506,0.590643308529577,0.724368757618072
"169",2020-04-29,"Italy",2091,201505,2733139.67597497,2044053.27013809,3639359.58673763,6306.90078467138,3483.33585654491,10545.4686534139,382,27359,29588.4893682278,25325.6281881757,34762.6340413484,310.622959520511,251.841349688138,388.571126767143,0.657796806178049,0.590593742281549,0.724203074043782
"170",2020-04-30,"Italy",2086,203591,2739112.79226286,2047296.64820256,3649440.84887317,5973.1162878837,3243.37806446613,10081.2621355392,323,27682,29883.2754962711,25562.648380212,35134.5331294116,294.786128043312,237.020192036376,371.899088063138,0.657723937040372,0.590547483864705,0.724044500006297
"171",2020-05-01,"Italy",1872,205463,2744769.95570068,2050316.55999565,3659103.70626758,5657.16343782255,3019.91179309548,9662.85739441037,285,27967,30162.7436387258,25785.4116309404,35490.1243923471,279.468142454681,222.763250728353,355.591262935521,0.657654902344645,0.590504312797933,0.72389700547602
"172",2020-05-02,"Italy",1965,207428,2750128.03907769,2053134.96478386,3668340.42999831,5358.08337701108,2818.40478820952,9236.72373072545,269,28236,30427.6921479494,25994.1327222861,35829.9427559795,264.948509223675,208.721091345718,339.818363632438,0.657589498417065,0.590464023261411,0.723763444523471
"173",2020-05-03,"Italy",1900,209328,2755203.00796189,2055772.61469992,3677142.28981841,5074.96888419737,2637.64991606379,8801.85982010282,474,28710,30678.8277040086,26189.3895459543,36154.7676533353,251.135556059195,195.256823668222,324.82489735574,0.657527532472413,0.59042642312616,0.723635621400599
"174",2020-05-04,"Italy",1389,210717,2760009.96957794,2058239.33461332,3685529.63556532,4806.96161605309,2466.71991339813,8387.34574691229,174,28884,30916.9265302986,26372.4604101532,36465.5931698874,238.098826290025,183.070864198845,310.825516552171,0.657468822031215,0.590391333047262,0.723513291821577
"175",2020-05-05,"Italy",1221,211938,2764563.21907015,2060543.63353642,3693534.09251832,4553.2494922091,2304.29892309349,8004.45695299357,195,29079,31142.4821892303,26544.7049807065,36763.0648306241,225.555658931622,172.244570553309,297.471660736624,0.657413194367838,0.590358585616621,0.723396221713763
"176",2020-02-15,"Germany",0,0,23.9849964169778,6.90277870056676,56.8542646574375,23.9849964169778,6.90277870056676,56.8542646574375,0,0,2.39849964169778e-14,6.90277870056676e-15,5.68542646574375e-14,2.39849964169778e-14,6.90277870056676e-15,5.68542646574375e-14,4.09278827178541,3.37365132813905,4.98166442301423
"177",2020-02-16,"Germany",0,0,47.9699928339556,13.8055574011335,113.708529314875,23.9849964169778,6.90277870056676,56.8542646574375,0,0,5.83664848606662e-07,1.6840854619101e-07,1.42382050482749e-06,5.83664824621666e-07,1.68408539288231e-07,1.42382044797323e-06,4.09278827178541,3.37365132813905,4.98166442301423
"178",2020-02-17,"Germany",0,0,71.9549892509334,20.7083361017003,170.562793972312,23.9849964169778,6.90277870056676,56.8542646574375,0,0,1.28406261656616e-05,3.70498787124386e-06,3.13240499122653e-05,1.2256961317055e-05,3.53657932505285e-06,2.99002294074378e-05,4.09278827178541,3.37365132813905,4.98166442301423
"179",2020-02-18,"Germany",0,0,95.9399856679112,27.611114802267,227.41705862975,23.9849964169778,6.90277870056676,56.8542646574375,0,0,9.9514852621979e-05,2.87136559555462e-05,0.00024276138643629,8.66742264563174e-05,2.50086680843023e-05,0.000211437336524024,4.09278827178541,3.37365132813905,4.98166442301423
"180",2020-02-19,"Germany",0,0,119.924982084889,34.5138935028338,284.271323287187,23.9849964169778,6.90277870056676,56.8542646574375,0,0,0.000411483701382259,0.000118728020205106,0.00100379341587798,0.00031196884876028,9.00143642495595e-05,0.000761032029441691,4.09278827178541,3.37365132813905,4.98166442301423
"181",2020-02-20,"Germany",0,0,143.909978501867,41.4166722034006,341.125587944625,23.9849964169778,6.90277870056676,56.8542646574375,0,0,0.00129310941897329,0.000373109118799979,0.00315447420254154,0.000881625717591026,0.000254381098594873,0.00215068078666356,4.09278827178541,3.37365132813905,4.98166442301423
"182",2020-02-21,"Germany",0,0,193.635969129129,59.2096352007903,445.547108373756,49.7259906272619,17.7929629973898,104.421520429131,0,0,0.00324488459250814,0.000936267274179823,0.00791572978056402,0.00195177517353485,0.000563158155379845,0.00476125557802248,4.09278158528966,3.37363739973673,4.9816619613951
"183",2020-02-22,"Germany",0,0,254.206855828458,81.2289874499304,571.943102890343,60.5708866993294,22.01935224914,126.395994516587,0,0,0.00712016941622278,0.00205451212232949,0.0173688415375875,0.00387528482371464,0.00111824484814967,0.00945311175702346,4.09277925303224,3.37363322888212,4.98166087290322
"184",2020-02-23,"Germany",0,0,329.924007847115,110.031078142242,726.295505012021,75.7171520186566,28.8020906923117,154.352402121678,0,0,0.0138419284320092,0.00399577724641894,0.0337567130552547,0.00672175901578638,0.00194126512408945,0.0163878715176673,4.09277641050731,3.37362819089387,4.98165952603134
"185",2020-02-24,"Germany",0,0,426.185521029886,148.177203530975,915.97092484954,96.2615131827714,38.1461253887333,189.675419837518,0,0,0.0247441237229123,0.00715454598485068,0.0602827665607841,0.0109021952909031,0.00315876873843174,0.0265260535055294,4.09277285123417,3.37362204902257,4.98165776491082
"186",2020-02-25,"Germany",0,0,549.274092667352,199.465231085341,1151.90392211379,123.088571637466,51.2880275543661,235.932997264245,0,0,0.0413904651879283,0.0120076152510794,0.100627336784722,0.0166463414650161,0.00485306926622873,0.0403445702239374,4.09276831668631,3.37361448834655,4.98165540024131
"187",2020-02-26,"Germany",2,2,706.897629760853,268.447402468422,1446.03580229372,157.6235370935,68.9821713830805,294.131880179936,0,0,0.0655959771387349,0.0191425061277327,0.158886004662534,0.0242055119508065,0.00713489087665331,0.0582586678778128,4.09276250576186,3.37360514312449,4.98165220550708
"188",2020-02-27,"Germany",4,6,908.837508726728,361.352088356161,1812.62699463798,201.939878965875,92.9046858877388,366.591192344259,0,0,0.0997189118586183,0.0293527593878112,0.240228212395916,0.0341229347198834,0.0102102532600785,0.0813422077333812,4.09275504825549,3.37359357903407,4.98164788753039
"189",2020-02-28,"Germany",26,32,1167.64950602775,485.694139545212,2270.28618641449,258.811997301026,124.342051189052,457.65919177651,0,0,0.14656317823612,0.0436355734010489,0.350527084896271,0.0468442663775019,0.0142828140132377,0.110298872500356,4.09274547323281,3.37357926679166,4.98164205331372
"190",2020-02-29,"Germany",10,42,1499.49299734199,652.338189845566,2840.53733835667,331.843491314238,166.644050300354,570.251151942177,0,0,0.209502040090128,0.0632587865166868,0.496705922259466,0.0629388618540082,0.0196232131156379,0.146178837363195,4.09273317476072,3.37356155387754,4.98163417185125
"191",2020-03-01,"Germany",54,96,1925.17550793786,875.264848671692,3553.57457714614,425.682510595867,222.926658826126,713.037238789475,0,0,0.293093416088484,0.0900742494108732,0.687662411104263,0.0835913759983553,0.0268154628941863,0.190956488844796,4.09271737121273,3.37353963309908,4.98162352531891
"192",2020-03-02,"Germany",18,114,2471.49765158365,1173.60443899365,4443.26002750862,546.322143645787,298.33959032196,889.68545036248,0,0,0.403090357405659,0.126690396425825,0.934435393741108,0.109996941317175,0.036616147014952,0.246772982636845,4.09269705383938,3.37351250534825,4.98160914377671
"193",2020-03-03,"Germany",28,142,3172.99310516504,1572.45842740277,5549.79484101627,701.495453581396,398.853988409114,1106.53481350765,0,0,0.546460102237136,0.17668910966878,1.24900667647712,0.143369744831478,0.0499987132429552,0.314571282736013,4.09267092037295,3.37347893404777,4.98158971692676
"194",2020-03-04,"Germany",39,181,4074.18090957303,2105.37441073634,6941.84780550741,901.187804407993,532.915983333579,1392.05296449114,0,0,0.732589436139652,0.244076344832038,1.64984878052116,0.186129333902516,0.067387235163258,0.400842104044034,4.09263728892217,3.37343738886833,4.98156347480356
"195",2020-03-05,"Germany",66,247,5232.48131919936,2814.51304334173,8708.95547647414,1158.30040962633,709.138632605389,1767.10767096673,0,0,0.97320374160202,0.335230001474837,2.15443768377379,0.240614305462368,0.0911536566427983,0.504588903252634,4.09259398624798,3.3733859760591,4.98152802655684
"196",2020-03-06,"Germany",138,385,6699.38668322151,3749.86398748896,10862.8341536572,1466.90536402215,935.350944147221,2153.87867718306,0,0,1.28317412241154,0.457444886287969,2.78640422181372,0.309970380809524,0.122214884813133,0.631966538039934,4.03385123578558,3.35650015265207,4.8599582142415
"197",2020-03-07,"Germany",284,669,8584.41712141934,4990.17588014631,13581.2037545982,1885.03043819783,1240.31189265735,2718.36960094098,0,0,1.68177456005776,0.621800263258471,3.58477074116657,0.398600437646214,0.164355376970502,0.798366519352843,4.03378157960011,3.35641996079801,4.85987738999837
"198",2020-03-08,"Germany",163,832,11004.0646316533,6617.89374701341,17023.6663665035,2419.64751023395,1627.7178668671,3442.46261190531,0,0,2.19383738354138,0.843318265168037,4.58007220957674,0.512062823483623,0.221518001909566,0.995301468410174,4.03369189460425,3.35632101119647,4.85976879499342
"199",2020-03-09,"Germany",55,887,14109.2071432345,8761.74735004764,21395.4217847313,3105.14251158122,2143.85360303423,4371.75541822778,0,0,2.85115090622573,1.1405819539333,5.8151606109384,0.657313522684354,0.297263688765258,1.23508840136166,4.03357654263666,3.35619877905784,4.85962294151065
"200",2020-03-10,"Germany",237,1124,18095.0952370523,11582.9215668188,26965.8135872385,3985.88809381775,2821.17421677115,5570.39180250725,2,2,3.69446216175725,1.54246323514824,7.34422627167448,0.843311255531514,0.401881281214949,1.52906566073609,4.03342820813581,3.35604770693593,4.85942707566675
"201",2020-03-11,"Germany",157,1281,23213.6862163116,15296.3757256763,34146.6625051516,5118.5909792593,3713.45415885751,7180.8489179131,0,2,4.77620658297321,2.0828388728877,9.23682765649987,1.08174442121597,0.540375637739452,1.89260138482538,4.03323740654654,3.35586096338722,4.8591640599677
"202",2020-03-12,"Germany",271,1552,29668.1731102424,20084.2224054124,42739.6847740712,6454.48689393087,4787.84667973607,8593.02226891956,1,3,6.16320195606358,2.80566445031076,11.6006454467655,1.38699537309036,0.722825577423063,2.36381779026568,3.96489292053274,3.31357873796951,4.74808266195856
"203",2020-03-13,"Germany",802,2354,37952.7265193365,26309.8944340426,53738.9686772703,8284.55340909407,6225.67202863023,10999.2839031991,2,5,7.94113391884301,3.77347984369837,14.5485453483681,1.77793196277944,0.96781539338761,2.94789990160252,3.96458865419216,3.31333967228504,4.74765272035641
"204",2020-03-14,"Germany",693,3047,48449.547978503,34348.2482438715,67443.0226520295,10496.8214591665,8038.35380982885,13704.0539747592,0,5,10.2199514853178,5.06107534253881,18.2172447923462,2.27881756647476,1.28759549884044,3.66869944397814,3.92311521939692,3.2823161680707,4.67758576215209
"205",2020-03-15,"Germany",733,3780,61884.9214917702,44587.7997767935,84957.58373712,13435.3735132672,10239.551532922,17514.5610850905,3,8,13.1405361833979,6.77782311440624,22.7588981159815,2.92058469808012,1.71674777186743,4.54165332363534,3.92262441960039,3.28188097292818,4.67707807915905
"206",2020-03-16,"Germany",1043,4823,79064.0485659679,57656.368602557,107415.571688201,17179.1270741977,13068.5688257635,22457.9879510807,4,12,16.8830479919289,9.06381697716934,28.3999553884604,3.74251180853105,2.2859938627631,5.64105727247887,3.92199516549964,3.2813460508583,4.67634915193663
"207",2020-03-17,"Germany",1174,5997,101025.528447921,74251.6588887352,136372.096972744,21961.479881953,16595.2902861782,28956.525284543,1,13,21.6776052214838,12.1125327197784,35.3928805886874,4.79455722955482,3.04871574260905,6.99292520022699,3.92118914481861,3.28068827870401,4.67510085184148
"208",2020-03-18,"Germany",1144,7141,129105.660296116,95216.728411264,174075.408096048,28080.1318481953,20965.0695225288,37703.3111233039,0,13,27.8180292010124,16.1800944146404,44.0583904508411,6.14042397952865,4.06756169486203,8.66550986215375,3.92015687574668,3.27987924413103,4.67344019925514
"209",2020-03-19,"Germany",1042,8183,165018.823548314,121567.920013963,223336.342124354,35913.1632521981,26351.1916026991,49260.9340283067,0,13,35.6787780724457,21.5862733987922,54.8205762657963,7.86074887143331,5.40617898415182,10.7621858149552,3.91883459932477,3.27888412894783,4.67123108265679
"210",2020-03-20,"Germany",5940,14123,210961.744600769,154339.789257683,287318.348089596,45942.9210524545,32771.8692437197,63982.0059652412,30,43,45.7385684066803,28.7284275819648,68.2623857311459,10.0597903342346,7.14215418317257,13.4418094653496,3.91714037784736,3.27766022030382,4.66829281259574
"211",2020-03-21,"Germany",4049,18172,269747.700799109,195066.734053873,370949.414035896,58785.9561983404,40726.9447961904,83631.0659463,2,45,58.606883676331,38.2182339846744,85.1381231205273,12.8683152696506,9.48980640270964,16.8757373893814,3.91496903139417,3.2761550928067,4.66438134701204
"212",2020-03-22,"Germany",3276,21448,283380.041602621,205893.399006581,388101.671080316,13632.340803512,10826.6649527077,17152.2570444202,22,67,75.0630569776989,50.7041468069963,106.207562395167,16.456173301368,12.4859128223218,21.0694392746399,0.71748281724206,0.593643270096502,0.848925813982949
"213",2020-03-23,"Germany",3311,24759,299994.575958225,219103.544569856,409078.168288146,16614.5343556037,13210.1455632754,20976.49720783,27,94,96.100905203897,67.0677333023934,132.649852111974,21.037848226198,16.3635864953971,26.4422897168071,0.717365639295511,0.593535310864588,0.848803272600007
"214",2020-03-24,"Germany",4438,29197,318310.113175482,233627.618955762,432235.033335655,18315.5372172571,14524.0743859053,23156.8650475091,32,126,122.962854149284,88.3929293574181,165.679674566339,26.8619489453871,21.3251960550247,33.0298224543646,0.717222916399221,0.593402337212435,0.848656862082093
"215",2020-03-25,"Germany",2342,31539,337197.558531316,248578.857872505,456155.015357093,18887.4453558341,14951.2389167436,23919.9820214382,23,149,157.106293167298,115.84136301833,207.308718620193,34.1434390180141,27.4484336609118,41.6290440538545,0.717065591979265,0.593255743303428,0.848496195129978
"216",2020-03-26,"Germany",4954,36493,355949.458977351,263430.645268546,479911.335357443,18751.9004460351,14851.7873960405,23756.3200003498,49,198,200.165372416397,150.835036561525,259.446811634485,43.0590792490992,34.9936735431952,52.1380930142916,0.716903304006101,0.593105681806504,0.848329580379393
"217",2020-03-27,"Germany",5780,42273,374191.294317727,277856.075549575,503056.501489075,18241.8353403753,14425.4302810296,23145.1661316324,55,253,253.723724389393,194.522420664223,324.215650525409,53.5583519729955,43.6873841026977,64.7688388909242,0.716742087674766,0.592958579256526,0.848131535790976
"218",2020-03-28,"Germany",6294,48567,391755.199414451,291674.26115694,525430.84125909,17563.9050967249,13818.1856073645,22374.339770015,72,325,319.377817157484,248.205997716168,403.953223297256,65.6540927680912,53.6835770519449,79.7375727718473,0.716585137225414,0.592817842407949,0.847913726426851
"219",2020-03-29,"Germany",3965,52532,408585.616795521,304842.976347597,546962.826149701,16830.41738107,13168.7151906569,21531.9848906114,64,389,398.208412441501,312.838087753087,499.300951154367,78.8305952840169,64.632090036919,95.347727857111,0.716433885974671,0.592684951627985,0.847699928224682
"220",2020-03-30,"Germany",4751,57283,424681.693533863,317346.765513171,567737.476229649,16096.0767383417,12503.7891655743,20774.6500799477,66,455,491.34680220448,389.234056236876,612.360560085668,93.1383897629786,76.3959684837895,113.0596089313,0.716288811779165,0.592560308479405,0.847490780708862
"221",2020-03-31,"Germany",4615,61898,440066.113225121,329191.844931786,587709.35372339,15384.4196912576,11845.0794186152,19971.877493741,128,583,599.189921701718,477.907695923879,743.513456302373,107.843119497239,88.6736396870027,131.152896216706,0.716149927917829,0.592443772235066,0.847286436986693
"222",2020-04-01,"Germany",5453,67351,454769.82607162,340336.866730051,607005.499646418,14703.712846499,11145.021798265,19296.1459230273,149,732,721.774999104794,578.976459956843,892.738016775742,122.585077403076,101.068764032964,149.224560473369,0.71601704814771,0.592334962243922,0.847086851829795
"223",2020-04-02,"Germany",6156,73507,468825.311114392,350830.523427582,625682.608438443,14055.4850427721,10493.6566975305,18677.1087920257,140,872,858.993789153676,692.444421523888,1060.05390043191,137.218790048882,113.467961567045,167.31588365617,0.715889916229005,0.592233413422512,0.8468919142149
"224",2020-04-03,"Germany",6174,79681,482263.998548022,360688.287402463,643683.8937604,13438.6874336307,9857.763974881,18001.2853219568,145,1017,1009.96687467807,817.313800811129,1243.98163505853,150.97308552439,124.86937928724,183.927734626621,0.715768262884632,0.592138649160427,0.846701500858125
"225",2020-04-04,"Germany",6082,85763,495115.524899199,369970.920579552,661115.670264057,12851.526351177,9282.63317708937,17431.7765036567,141,1158,1173.96091278355,953.157482766647,1443.89754807375,163.994038105483,135.843681955518,199.915913015213,0.715651827481429,0.592050211641338,0.846515493858248
"226",2020-04-05,"Germany",5936,91699,507407.693563345,378699.9363253,678014.775220117,12292.1686641454,8729.01574574812,16899.1049560605,184,1342,1350.00430036103,1099.44091564269,1658.04587472143,176.043387577478,146.283432876047,214.148326647683,0.715540364229749,0.591967671989479,0.846333784061445
"227",2020-04-06,"Germany",3677,95376,519166.646860516,386870.154312342,694461.031507785,11758.9532971713,8170.21798704173,16446.2562876677,92,1434,1536.65801724843,1255.00074182382,1884.55279325692,186.6537168874,155.55982618113,226.50691853549,0.715433642462443,0.591890631781185,0.846156269842313
"228",2020-04-07,"Germany",3834,99210,530417.060792971,394533.299555261,710401.172195413,11250.4139324549,7663.14524291933,15940.1406876276,173,1607,1732.30033884645,1418.62934817361,2120.54631279407,195.642321598023,163.628606349784,235.993519537149,0.715331445162759,0.591818721393273,0.845982855096918
"229",2020-04-08,"Germany",4003,103213,541182.306391329,401691.318631288,725786.133068594,10765.2455983576,7158.01907602705,15384.9608731817,254,1861,1935.780726946,1589.18937103302,2364.68778023694,203.480388099546,170.56002285941,244.14146744287,0.715233567324271,0.591751597542096,0.845813447630539
"230",2020-04-09,"Germany",4974,108187,551484.571822549,408391.377670222,740774.167853607,10302.2654312207,6700.05903893358,14988.0347850124,246,2107,2145.36262846476,1765.44953656972,2614.64098799343,209.58190151876,176.260165536703,249.953207756488,0.715139814605896,0.591688940890318,0.845647473008902
"231",2020-04-10,"Germany",5323,113510,561344.95410837,414709.05131153,755277.291172141,9860.38228582059,6317.67364130814,14503.1233185347,266,2373,2359.41901443109,1946.17369779245,2868.28788192253,214.05638596633,180.724161222727,253.646893929105,0.715050002323872,0.591630453963219,0.84548455348033
"232",2020-04-11,"Germany",4133,117643,570783.530614658,420616.459770835,769201.114778002,9438.57650628829,5907.40845930493,13923.8236058602,171,2544,2576.72743485051,2130.37578490524,3125.39567946126,217.308420419427,184.202087112793,257.107797538725,0.714963954701795,0.591575859379,0.84532540898969
"233",2020-04-12,"Germany",2821,120464,579819.417965729,426141.705917078,782780.733844811,9035.8873510703,5525.24614624269,13579.6190668089,129,2673,2796.11677020716,2316.82138294632,3384.34967323892,219.389335356648,186.445598041083,258.953993777664,0.71488150429086,0.591524898331285,0.845169955600958
"234",2020-04-13,"Germany",2537,123001,588470.823258678,431295.85474409,795990.524108773,8651.40529294915,5154.14882701182,13209.7902639623,126,2799,3016.43352100783,2504.87746855992,3643.9205182105,220.316750800668,188.056085613596,259.570844971579,0.714802491494873,0.591477329259519,0.845018111100248
"235",2020-04-14,"Germany",2082,125083,596755.090391026,436104.029004119,808821.052672282,8284.26713234794,4808.17426002912,12830.5285635092,170,2969,3236.25377803365,2693.33264485556,3902.10497287979,219.820257025819,188.455176295636,258.184454669293,0.714726764158639,0.591432926658327,0.844869794948855
"236",2020-04-15,"Germany",2486,127569,604688.743020806,440579.054788595,821423.861196483,7933.65262977985,4475.02578447678,12602.8085242006,285,3254,3454.82784897284,2881.58763207091,4157.23468335765,218.57407093919,188.254987215352,255.129710477858,0.714654177196027,0.591391479992994,0.844724928251246
"237",2020-04-16,"Germany",2866,130435,612287.52494653,444755.395056438,833655.990962889,7598.78192572431,4176.34026784249,12232.1297664061,315,3569,3670.93723279533,3067.90667358882,4408.77254346948,216.109383822487,186.319041517917,251.537860111828,0.714584592244996,0.591352792700204,0.844583433728343
"238",2020-04-17,"Germany",3380,133815,619566.438312786,448651.845394881,845546.931539391,7278.91336625639,3896.45033844333,11890.9405765024,299,3868,3883.98498095185,3252.13783686805,4656.30686905677,213.047748156526,184.231163279225,247.534325587296,0.714517877343096,0.591316681260961,0.844445235692171
"239",2020-04-18,"Germany",3609,137424,626539.779861825,452293.318259543,857132.678064724,6973.34154903902,3641.47286466132,11585.7465253329,242,4110,4093.26148786012,3433.4542296086,4899.1918023157,209.276506908266,181.316392740553,242.884933258923,0.714453906620113,0.591282974337177,0.844310260020583
"240",2020-04-19,"Germany",2458,139882,633221.175367394,455685.200077301,868370.823014241,6681.39550556922,3391.88181775848,11238.1449495165,184,4294,4298.31471361154,3611.33989644935,5137.45397491084,205.053225751426,177.88566684075,238.262172595145,0.714392560006122,0.591251511966019,0.844178434131753
"241",2020-04-20,"Germany",1775,141657,639623.612351296,458844.588146199,879328.682717989,6402.43698390111,3159.38806889742,10957.8597037486,110,4404,4498.65505248415,3785.33715966023,5370.49230676798,200.340338872603,173.997263210883,233.038331857135,0.714333722953871,0.59122214480749,0.844049686958496
"242",2020-04-21,"Germany",1785,143442,645759.471168543,461790.831189776,890009.603299933,6135.85881724728,2946.24304357719,10680.9205819442,194,4598,4693.67057333446,3953.8573319977,5597.86407598771,195.015520850318,168.520172337463,227.371769219731,0.714277286174731,0.591194733441496,0.843923948922547
"243",2020-04-22,"Germany",2237,145679,651640.554540727,464554.395744888,900416.512906876,5881.08337218462,2763.5645551118,10406.9096069423,281,4879,4883.33711162463,4116.84082211494,5819.82717142755,189.666538290164,162.983490117238,221.963095439843,0.714223145387542,0.591169147711102,0.843808035557572
"244",2020-04-23,"Germany",2352,148031,657278.11561368,467133.92756955,910555.768857449,5637.56107295221,2579.53182466269,10139.2559505738,215,5094,5067.4783451946,4273.84952468242,6036.18723907333,184.141233569976,157.008702567482,216.360067645776,0.714171201079759,0.591145266108962,0.843700233895796
"245",2020-04-24,"Germany",2337,150368,662682.884612638,469552.936463339,920435.885309201,5404.76899895806,2419.00889378837,9880.11645175173,227,5321,5245.91998357902,4424.46801497779,6247.19750761087,178.441638384414,150.618490295367,211.010268537547,0.714121358280294,0.59112297520413,0.843594956163439
"246",2020-04-25,"Germany",2055,152423,667865.094165219,471824.744816352,930089.130894324,5182.20955258167,2271.80835301316,9653.24558512269,179,5500,5418.57622865003,4568.50048275751,6453.01200045761,172.656245071014,144.032467779725,205.814492846732,0.714073526343488,0.591102169106621,0.843492144822888
"247",2020-04-26,"Germany",1737,154160,672834.503359443,473947.323279085,939518.922435606,4969.40919422396,2122.57846273308,9429.79154128202,140,5640,5585.49758674193,4706.57935097336,6654.15754992074,166.921358091897,138.078868215855,201.145549463134,0.714027618743685,0.591082748967293,0.843391743575216
"248",2020-04-27,"Germany",1018,155178,677600.420600928,475927.530137257,948695.602255185,4765.91724148492,1980.20685817236,9176.67981957875,110,5750,5746.6691370252,4838.28758822038,6850.53169617631,161.171550283268,131.708237247011,196.374146255572,0.713983552879858,0.591064622510729,0.843293697336975
"249",2020-04-28,"Germany",1144,156322,682171.725330288,477774.719604349,957677.552493836,4571.30472935931,1847.18946709143,8981.95023865143,163,5913,5902.05448160461,4963.63161039802,7042.66389452209,155.385344579413,125.344022177646,192.132198345781,0.713941249889808,0.591047703598974,0.843197952217246
"250",2020-04-29,"Germany",1304,157626,686556.888658701,479497.477946348,966469.151093928,4385.1633284135,1722.7583419992,8791.59860009172,202,6115,6051.66875308502,5082.22969601623,7230.4801995707,149.614271480406,118.598085618204,187.816305048609,0.713900634473451,0.591031911824108,0.843104455494972
"251",2020-04-30,"Germany",1478,159104,690763.992976716,481104.274567466,975061.542786776,4207.10431801507,1606.79662111807,8592.39169284848,173,6288,6195.59612828285,5193.82370411208,7414.19810861695,143.927375197831,111.594008095851,183.71790904625,0.713861634724736,0.591017172127763,0.843013155596561
