Date,Total air arrivals,"of which:
British nationals","
% British nationals",,origin,Spain,United States,Italy,Germany,France,China,Switzerland,Netherlands,Portugal,Ireland,Austria,Turkey,Poland,Canada,Belgium,Norway,Australia,Sweden,Denmark,Romania,Czech Republic,India,Israel,Korea (South),Iran,Brazil,Greece,Japan,Philippines,,origin,Spain,United States,Italy,Germany,France,China,Switzerland,Netherlands,Portugal,Ireland,Austria,Turkey,Poland,Canada,Belgium,Norway,Australia,Sweden,Denmark,Romania,Czech Republic,India,Israel,Korea (South),Iran,Brazil,Greece,Japan,Philippines,,origin,France+Extras,Netherlands+Extras,Ireland+Extras,Belgium+Extras,,France ferry&Rail,Netherlands ferry&Rail,Ireland ferry&Rail,Belgium ferry&rail,,global,global+Extras
04-Feb-20," 175,600 "," 74,000 ",42.1412300683,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,04-Feb-20,25449.3224865822,11518.5026698359,10837.8709998254,10010.7079584597,8960.1453965895,822.4377321361,8036.0199455389,7534.084499312,4863.0683683954,10393.6685396304,3055.3568766643,1684.7130960439,7611.6778196799,1411.9317548288,910.2770200413,2500.9283912738,1775.1489647633,2001.7532742008,2682.0106622922,2920.9194898224,1996.4665420925,3827.9683283109,998.818086545,328.268635732,48.9607535514,520.2986528862,1363.2049274769,754.7862752461,373.4631774718,,04-Feb-20,35097.0419483136,9154.7741544844,12359.1857810098,5030.4149510758,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 175,600 "," 209,443 "
05-Feb-20," 170,800 "," 72,500 ",42.4473067916,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,05-Feb-20,24753.6690245344,11203.646104829,10541.6194007413,9737.0667386385,8715.2211488467,799.9565185014,7816.3565301711,7328.1414150484,4730.1371145896,10109.5591490255,2971.8391488284,1638.6617130085,7403.6137334928,1373.3368093665,885.3947324775,2432.5658839953,1726.6255306468,1947.0356448377,2608.6982979471,2841.0765880505,1941.8934247688,3723.33138084,971.515542038,319.295461179,47.6224186024,506.0763662469,1325.9419226256,734.1543041688,363.254616812,,05-Feb-20,34852.1177005709,8948.8310702208,12075.0763904048,5005.532663512,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 170,800 "," 204,643 "
06-Feb-20," 205,400 "," 86,600 ",42.1616358325,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,06-Feb-20,29768.1710634623,13473.2371775872,12677.0996774723,11709.5638648498,10480.7167679925,962.0086001182,9399.7636492807,8812.6478141155,5688.3499024397,12157.5143396361,3573.8627703123,1970.6154323885,8903.4090214252,1651.5420412406,1064.7545553331,2925.3456239615,2076.3986182368,2341.4585564968,3137.1582576015,3416.610838323,2335.2746454773,4477.5893771928,1168.3213836921,383.9770944155,57.2695830265,608.5953491049,1594.5460825954,882.876429018,436.8413249015,,06-Feb-20,36617.6133197166,10433.3374692879,14123.0315810154,5184.8924863676,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 205,400 "," 239,243 "
07-Feb-20," 240,800 "," 97,800 ",40.6146179402,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,07-Feb-20,34898.6153460649,15795.3043445131,14861.9552207172,13727.6678610313,12287.0330950954,1127.8075506741,11019.7813376183,10331.47806056,6668.7178992575,14252.8210953474,4189.8060131023,2310.2443822743,10437.8816570554,1936.179764025,1248.2614261159,3429.5191151409,2434.2589448463,2745.0010730499,3677.8369446468,4005.4522388909,2737.7513857397,5249.2868647908,1369.6776494307,450.1542567441,67.1398032755,713.4847130694,1869.3607433738,1035.0372157134,512.1294597677,,07-Feb-20,38423.9296468195,11952.1677157324,16218.3383367268,5368.3993571504,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 240,800 "," 274,643 "
08-Feb-20," 228,000 "," 122,000 ",53.5087719298,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,08-Feb-20,33043.5394472708,14955.686837828,14071.9509564931,12997.9579415081,11633.9017677814,1067.8576476483,10434.0122299708,9782.2965025236,6314.2345557754,13495.1960537343,3967.0920722065,2187.44069418,9883.0440938897,1833.2599094588,1181.9086592792,3247.2190957314,2304.8631205355,2599.0873947482,3482.3373063931,3792.5378341658,2592.2230728764,4970.2550048684,1296.8708640789,426.2257912694,63.5709100782,675.5586153647,1769.992730437,980.0186261738,484.9066313415,,08-Feb-20,37770.7983195055,11402.986157696,15460.7132951136,5302.0465903137,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 228,000 "," 261,843 "
09-Feb-20," 192,100 "," 108,300 ",56.376887038,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,09-Feb-20,27840.6312623715,12600.8221120472,11856.2358716768,10951.3496515952,9802.0724982053,899.7169040054,8791.1129358657,8242.0138514683,5320.0195533528,11370.2945698349,3342.4490661003,1843.014725228,8326.8981159483,1544.6018798555,995.8098835418,2735.9245100438,1941.9482695389,2189.8451251365,2934.0219147286,3195.3794646634,2184.0616328928,4187.6578352422,1092.6705832875,359.1139232581,53.5612799387,569.1877632086,1491.2965066533,825.7086758245,408.5551047399,,09-Feb-20,35938.9690499294,9862.7035066407,13335.8118112142,5115.9478145763,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 192,100 "," 225,943 "
10-Feb-20," 247,000 "," 127,900 ",51.7813765182,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,10-Feb-20,35797.1677345433,16201.9940743137,15244.6135362008,14081.1211033004,12603.3935817631,1156.8457849523,11303.513249135,10597.4878777339,6840.4207687566,14619.7957248788,4297.6830782237,2369.727418695,10706.6311017138,1986.0315685804,1280.4010475524,3517.8206870423,2496.9350472468,2815.6780109772,3772.5320819259,4108.5826536796,2808.2416622828,5384.4429219407,1404.9434360855,461.7446072085,68.868485918,731.8551666451,1917.49212464,1061.6868450216,525.3155172866,,10-Feb-20,38740.2901334873,12218.1775329063,16585.3129662581,5400.5389785869,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 247,000 "," 280,843 "
11-Feb-20," 203,300 "," 100,600 ",49.4835218888,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,11-Feb-20,29463.8226738164,13335.4874303966,12547.489602873,11589.845831178,10373.562409605,952.173069153,9303.6609050573,8722.5477147502,5630.1924788997,12033.2164812464,3537.3237643841,1950.4679523105,8812.3809837183,1634.6567526008,1053.8685545239,2895.4370270271,2055.1696158109,2317.5195936505,3105.0840982005,3381.6795687978,2311.3989066481,4431.8107126743,1156.3765204703,380.0513305485,56.6840614864,602.3730987002,1578.243517973,873.8499416716,432.3750796128,,11-Feb-20,36510.4589613292,10343.2373699226,13998.7337226257,5174.0064855584,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 203,300 "," 237,143 "
12-Feb-20," 210,500 "," 104,400 ",49.5961995249,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,12-Feb-20,30507.3028668881,13807.772277907,12991.8670014991,12000.3076609099,10740.9487812192,985.8948896051,9633.156028109,9031.4623411457,5829.5893596084,12459.3805671538,3662.600356138,2019.5450268636,9124.477112999,1692.5491707942,1091.1919858696,2997.980787945,2127.9547669857,2399.5960376952,3215.0526447182,3501.4439214557,2393.2585826337,4588.7661338807,1197.3303372307,393.5110923781,58.6915639099,623.7065286591,1634.1380252499,904.7978982877,447.6879206026,,12-Feb-20,36877.8453329433,10652.1519963181,14424.8978085331,5211.3299169041,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 210,500 "," 244,343 "
13-Feb-20," 252,500 "," 124,400 ",49.2673267327,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,13-Feb-20,36594.2706598064,16562.7672217174,15584.0684934846,14394.6683343455,12884.0359489684,1182.6055089087,11555.2109125773,10833.4643284526,6992.7378304091,14945.337734947,4393.3804747023,2422.494628423,10945.0378671366,2030.2549435893,1308.9120020526,3596.1527266323,2552.5348155054,2878.3752946225,3856.535832738,4200.0693119599,2870.7733592162,5504.3394242511,1436.2276016663,472.0263697172,70.4019947137,748.1515367526,1960.1893176988,1085.3276452144,537.012826376,,13-Feb-20,39020.9325006925,12454.153983625,16910.8549763263,5429.0499330871,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 252,500 "," 286,343 "
14-Feb-20," 253,200 "," 114,800 ",45.3396524487,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,14-Feb-20,36695.7201230217,16608.6838041143,15627.2718516844,14434.5743455695,12919.7540684309,1185.8840192304,11587.2451606518,10863.4976949077,7012.1236382558,14986.7703544102,4405.5601433451,2429.2104551157,10975.3805463722,2035.8833731359,1312.540668989,3606.1222589438,2559.6111496474,2886.3549489046,3867.227219205,4211.7130684683,2878.7319388259,5519.5989790907,1440.2092227402,473.3349576728,70.5971685605,750.2256202208,1965.6235059063,1088.3364743299,538.5015748056,,14-Feb-20,39056.650620155,12484.1873500802,16952.2875957895,5432.6786000235,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 253,200 "," 287,043 "
15-Feb-20," 215,800 "," 114,200 ",52.9193697868,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,15-Feb-20,31275.4202312326,14155.4264017688,13318.9781421544,12302.4531744625,11011.3859714352,1010.7178963267,9875.7010492443,9258.8578300201,5976.367619019,12773.0846859468,3754.8178472902,2070.3934289651,9354.2145414973,1735.1644230755,1118.6661783879,3073.4643897317,2181.5327254893,2460.0134201169,3296.0017136826,3589.6037921622,2453.5163996786,4704.3027633798,1227.4768967905,403.4189726137,60.1693087494,639.4103034899,1675.2825931066,927.5790330189,458.9598729978,,15-Feb-20,37148.2825231593,10879.5474851925,14738.6019273261,5238.8041094224,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 215,800 "," 249,643 "
16-Feb-20," 260,500 "," 141,600 ",54.3570057582,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,16-Feb-20,37753.6930965528,17087.5281633956,16077.8211586247,14850.7370340476,13292.2430285397,1220.0741982999,11921.316604857,11176.7028022254,7214.2899200854,15418.8533859552,4532.5766877622,2499.246933482,11291.8113441152,2094.5798526931,1350.3824813255,3710.0902387633,2633.4072056996,2969.571343561,3978.7231066465,4333.1408149131,2961.7285547557,5678.7343367027,1481.7318425112,486.9816606389,72.6325529621,771.855347818,2022.2943257843,1119.7142636767,554.0270941424,,16-Feb-20,39429.1395802638,12797.3924573978,17384.3706273345,5470.52041236,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 260,500 "," 294,343 "
17-Feb-20," 245,800 "," 122,600 ",49.8779495525,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,17-Feb-20,35623.2543690314,16123.2799330619,15170.5506364298,14012.7107983451,12542.1625198274,1151.2254815436,11248.5973952931,10546.0021066679,6807.1879553052,14548.7683772276,4276.8036462647,2358.2145729362,10654.615080167,1976.3828322148,1274.1804756615,3500.7300602227,2484.8041887177,2801.9986036364,3754.2039908396,4088.6219282366,2794.5983829519,5358.283685073,1398.1177999587,459.5013135702,68.5339021807,728.2995949853,1908.1763734272,1056.5288522523,522.7633771217,,17-Feb-20,38679.0590715516,12166.6917618404,16514.2856186069,5394.318406696,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 245,800 "," 279,643 "
18-Feb-20," 212,400 "," 107,100 ",50.4237288136,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,18-Feb-20,30782.6656956154,13932.4030015556,13109.1332594699,12108.6239770891,10837.8979626174,994.7937033355,9720.1061300254,9112.9814786667,5882.2079809065,12571.8405342683,3695.6594567397,2037.7736993151,9206.8358137814,1707.8263367064,1101.0412246969,3025.0409470761,2147.1619596568,2421.2550993181,3244.0721222715,3533.0484034071,2414.8604415743,4630.1849255879,1208.1375944314,397.062973972,59.2213214939,629.3361837871,1648.8879646702,912.9647201724,451.7288091971,,18-Feb-20,36974.7945143415,10733.6711338391,14537.3577756476,5221.1791557314,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 212,400 "," 246,243 "
19-Feb-20," 215,400 "," 113,100 ",52.5069637883,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,19-Feb-20,31217.4491093953,14129.1883546849,13294.2905088974,12279.6497394774,10990.9756174566,1008.8444618572,9857.3957646303,9241.6959063315,5965.2900145351,12749.4089033963,3747.8580366372,2066.5558137122,9336.8758676484,1731.9481776203,1116.5926544243,3067.7675141252,2177.4891059796,2455.45361767,3289.8923499872,3582.9502170145,2448.9686399017,4695.5830177572,1225.2016847482,402.6712080676,60.057780837,638.2251129367,1672.1773427023,925.8597020958,458.1091596095,,19-Feb-20,37127.8721691807,10862.3855615039,14714.9261447756,5236.7305854588,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 215,400 "," 249,243 "
20-Feb-20," 259,400 "," 143,400 ",55.2814186584,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,20-Feb-20,37594.2725115001,17015.3735339148,16009.930167168,14788.0275878386,13236.1145550986,1214.9222535086,11870.9770721685,11129.5075120816,7183.8265077549,15353.7449839416,4513.4372084665,2488.6934915364,11244.1299910306,2085.7351776913,1344.6802904255,3694.4238308453,2622.2872520479,2957.0318868319,3961.9223564841,4314.843483257,2949.222215369,5654.7550362406,1475.475009395,484.9253081372,72.325851203,768.5960737965,2013.7548871726,1114.9861036381,551.6876323245,,20-Feb-20,39373.0111068227,12750.197167254,17319.2622253209,5464.81822146,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 259,400 "," 293,243 "
21-Feb-20," 300,300 "," 169,000 ",56.2770562771,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,21-Feb-20,43521.8197193658,19698.2138482445,18534.2406676968,17119.6788150652,15323.0732494068,1406.4809280209,13742.6924239483,12884.3142092449,8316.5115662252,17774.5937497211,5225.0778477351,2881.0896511502,13017.0093920836,2414.5962754846,1556.6981157085,4276.9293616146,3035.7473469159,3423.2716870302,4586.6047943414,4995.1715421052,3414.2306525649,6546.349026149,1708.1154407144,561.3842329745,83.7295802477,889.7818078685,2331.2667410097,1290.7876905263,638.6730762801,,21-Feb-20,41459.9698011309,14505.0038644173,19740.1109911004,5676.836046743,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 300,300 "," 334,143 "
22-Feb-20," 285,900 "," 189,700 ",66.3518712837,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,22-Feb-20,41434.8593332224,18753.6441532238,17645.4858704446,16298.7551556016,14588.3005061785,1339.0372871168,13083.7021778449,12266.4849564539,7917.7178048078,16922.2655779063,4974.5246642273,2742.9355020441,12392.8171335222,2298.8114390977,1482.0512530172,4071.8418397789,2890.1770445663,3259.1187989408,4366.6677013061,4755.6428367895,3250.5113005937,6232.4381837363,1626.2078071937,534.4647093154,79.7145754006,847.1149479508,2219.4777264558,1228.8917772943,608.0473943006,,22-Feb-20,40725.1970579026,13887.1746116263,18887.7828192856,5602.1891840517,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 285,900 "," 319,743 "
23-Feb-20," 292,900 "," 179,700 ",61.3519972687,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,23-Feb-20,42449.3539653755,19212.8099771922,18077.5194524422,16697.8152678408,14945.4817008033,1371.8223903341,13404.0446585896,12566.8186210051,8111.5758832746,17336.5917725385,5096.3213506547,2810.0937689707,12696.2439258784,2355.0957345636,1518.337922381,4171.5371628935,2960.9403859862,3338.9153417621,4473.5815659761,4872.0804018735,3330.0970966908,6385.0337321313,1666.0240179329,547.5505888719,81.6663138679,867.855782633,2273.8196085306,1258.9800684487,622.9348785962,,23-Feb-20,41082.3782525275,14187.5082761775,19302.1090139178,5638.4758534155,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 292,900 "," 326,743 "
24-Feb-20," 277,700 "," 144,200 ",51.926539431,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,24-Feb-20,40246.4513355574,18215.7641880037,17139.389388676,15831.284738407,14169.8882496179,1300.6318804909,12708.4438432583,11914.6655208368,7690.6269128895,16436.9120356229,4831.848545841,2664.2643893587,12037.3743196191,2232.8784072663,1439.5440117624,3955.0558898447,2807.2828446172,3165.6428487788,4241.4257455498,4619.2445462624,3157.2822251657,6053.6833984734,1579.5659603277,519.1355361206,77.4282531961,822.8185416087,2155.8200931682,1193.6454933705,590.6077698401,,24-Feb-20,40306.784801342,13535.3551760092,18402.4292770022,5559.6819427969,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 277,700 "," 311,543 "
25-Feb-20," 229,300 "," 112,000 ",48.8443087658,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,25-Feb-20,33231.945593242,15040.9604908507,14152.1857645783,13072.0691052096,11700.2354182117,1073.9463096743,10493.5044049662,9838.0727545116,6350.2367703478,13572.1423470231,3989.7114568287,2199.9129437521,9939.3947838987,1843.7127071882,1188.647612161,3265.7339414527,2318.0048839421,2613.9067527007,3502.1927384032,3814.1619533957,2607.0032921516,4998.5941781417,1304.2653032162,428.6560260441,63.9333757935,679.4104846628,1780.0847942509,985.6064516739,487.6714498535,,25-Feb-20,37837.1319699358,11458.7624096841,15537.6595884024,5308.7855431955,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 229,300 "," 263,143 "
26-Feb-20," 208,000 "," 96,300 ",46.2980769231,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,26-Feb-20,30144.9833554049,13643.7844836326,12837.5692936428,11857.786192253,10613.3840688532,974.1859241703,9518.7479992716,8924.2003180917,5760.3543315845,12311.4069262137,3619.1015395568,1995.5599315326,9016.1104014432,1672.4476366993,1078.2324610968,2962.3753154041,2102.68214505,2371.0972724019,3176.8691216218,3459.8590767828,2364.8350840276,4534.2677237396,1183.1102619667,388.837563965,57.9945144573,616.2990877011,1614.7302102232,894.0520800182,442.3709619256,,26-Feb-20,36750.2806205773,10544.8899732641,14276.924167593,5198.3703921313,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 208,000 "," 241,843 "
27-Feb-20," 232,000 "," 110,100 ",47.4568965517,,Feb_%_volume,14.4927804593,6.559511771,6.1719083143,5.7008587463,5.1025884946,0.4683586174,4.5763211535,4.2904809222,2.769401121,5.9189456376,1.7399526632,0.9594038132,4.3346684622,0.8040613638,0.5183809909,1.4242189016,1.0109048774,1.1399506117,1.5273409239,1.6633937869,1.1369399442,2.1799364056,0.5688030106,0.1869411365,0.0278819781,0.2962976383,0.7763126011,0.4298327308,0.2126783471,,27-Feb-20,33623.2506656439,15218.0673086671,14318.8272890631,13225.9922913591,11838.005307567,1086.5919923439,10617.0650761106,9953.91573941,6425.0106006135,13731.9538792384,4036.6901787364,2225.8168467095,10056.430832379,1865.4223640108,1202.6438989156,3304.1878517968,2345.2993156327,2644.6854192175,3543.4309433474,3859.0735856424,2637.7006706462,5057.4524610941,1319.6229845013,433.7034367302,64.6861892023,687.4105208974,1801.0452344797,997.2119354049,493.4137652247,,27-Feb-20,37974.9018592911,11574.6053945824,15697.4711206177,5322.7818299501,,26136.8965517241,1620.6896551724,1965.5172413793,4120.1379310345,," 232,000 "," 265,843 "
